Iteração,Precisão Geral,Precisão Modelo
4081,100.0,100.0
4082,100.0,100.0
4083,100.0,100.0
4084,75.0,100.0
4085,60.0,75.0
4086,50.0,60.0
4087,42.857142857142854,60.0
4088,37.5,50.0
4089,33.33333333333333,42.857142857142854
4090,30.0,37.5
4091,27.27272727272727,33.33333333333333
4092,25.0,30.0
4093,23.076923076923077,27.27272727272727
4094,21.428571428571427,25.0
4095,26.666666666666668,30.76923076923077
4096,25.0,28.57142857142857
4097,29.411764705882355,33.33333333333333
4098,33.33333333333333,37.5
4099,31.57894736842105,35.294117647058826
4100,30.0,33.33333333333333
4101,33.33333333333333,36.84210526315789
4102,31.818181818181817,35.0
4103,34.78260869565217,38.095238095238095
4104,37.5,40.909090909090914
4105,36.0,39.130434782608695
4106,34.61538461538461,37.5
4107,33.33333333333333,36.0
4108,32.142857142857146,34.61538461538461
4109,34.48275862068966,37.03703703703704
4110,36.666666666666664,39.285714285714285
4111,38.70967741935484,41.37931034482759
4112,37.5,40.0
4113,39.39393939393939,41.935483870967744
4114,41.17647058823529,43.75
4115,42.857142857142854,45.45454545454545
4116,41.66666666666667,44.11764705882353
4117,40.54054054054054,42.857142857142854
4118,42.10526315789473,44.44444444444444
4119,43.58974358974359,44.44444444444444
4120,42.5,43.24324324324324
4121,41.46341463414634,42.10526315789473
4122,42.857142857142854,43.58974358974359
4123,44.18604651162791,43.58974358974359
4124,45.45454545454545,45.0
4125,44.44444444444444,43.90243902439025
4126,43.47826086956522,42.857142857142854
4127,44.680851063829785,42.857142857142854
4128,43.75,42.857142857142854
4129,44.89795918367347,44.18604651162791
4130,44.0,43.18181818181818
4131,45.09803921568628,43.18181818181818
4132,44.230769230769226,42.22222222222222
4133,45.28301886792453,43.47826086956522
4134,44.44444444444444,43.47826086956522
4135,45.45454545454545,44.680851063829785
4136,46.42857142857143,45.83333333333333
4137,45.614035087719294,44.89795918367347
4138,46.55172413793103,46.0
4139,47.45762711864407,47.05882352941176
4140,48.333333333333336,47.05882352941176
4141,47.540983606557376,46.15384615384615
4142,46.774193548387096,45.28301886792453
4143,46.03174603174603,44.44444444444444
4144,45.3125,43.63636363636363
4145,46.15384615384615,44.642857142857146
4146,46.96969696969697,45.614035087719294
4147,46.26865671641791,44.827586206896555
4148,45.588235294117645,44.06779661016949
4149,44.927536231884055,43.333333333333336
4150,45.714285714285715,44.26229508196721
4151,45.07042253521127,43.54838709677419
4152,44.44444444444444,42.857142857142854
4153,43.83561643835616,42.1875
4154,44.5945945945946,43.07692307692308
4155,44.0,42.42424242424242
