Iteração,Precisão Geral,Precisão Modelo
4081,0.0,0.0
4082,0.0,0.0
4083,0.0,0.0
4084,0.0,0.0
4085,0.0,0.0
4086,16.666666666666664,20.0
4087,28.57142857142857,20.0
4088,37.5,33.33333333333333
4089,33.33333333333333,28.57142857142857
4090,40.0,37.5
4091,45.45454545454545,37.5
4092,41.66666666666667,33.33333333333333
4093,38.46153846153847,30.0
4094,35.714285714285715,27.27272727272727
4095,40.0,33.33333333333333
4096,43.75,38.46153846153847
4097,41.17647058823529,35.714285714285715
4098,44.44444444444444,40.0
4099,42.10526315789473,40.0
4100,40.0,37.5
4101,42.857142857142854,41.17647058823529
4102,40.909090909090914,38.88888888888889
4103,39.130434782608695,36.84210526315789
4104,41.66666666666667,40.0
4105,44.0,42.857142857142854
4106,42.30769230769231,42.857142857142854
4107,40.74074074074074,40.909090909090914
4108,42.857142857142854,40.909090909090914
4109,44.827586206896555,43.47826086956522
4110,43.333333333333336,41.66666666666667
4111,41.935483870967744,40.0
4112,43.75,42.30769230769231
4113,45.45454545454545,44.44444444444444
4114,47.05882352941176,46.42857142857143
4115,48.57142857142857,48.275862068965516
4116,50.0,50.0
4117,51.35135135135135,51.61290322580645
4118,52.63157894736842,53.125
4119,51.28205128205128,51.515151515151516
4120,50.0,50.0
4121,48.78048780487805,48.57142857142857
4122,47.61904761904761,47.22222222222222
4123,46.51162790697674,45.94594594594595
4124,47.72727272727273,47.368421052631575
4125,46.666666666666664,46.15384615384615
4126,47.82608695652174,47.5
4127,46.808510638297875,47.5
4128,47.91666666666667,47.5
4129,46.93877551020408,46.34146341463415
4130,46.0,45.23809523809524
4131,45.09803921568628,44.18604651162791
4132,46.15384615384615,45.45454545454545
4133,47.16981132075472,45.45454545454545
4134,46.2962962962963,44.44444444444444
4135,45.45454545454545,43.47826086956522
4136,46.42857142857143,44.680851063829785
4137,47.368421052631575,44.680851063829785
4138,46.55172413793103,43.75
4139,47.45762711864407,44.89795918367347
4140,48.333333333333336,46.0
4141,47.540983606557376,45.09803921568628
4142,46.774193548387096,45.09803921568628
4143,46.03174603174603,44.230769230769226
4144,45.3125,43.39622641509434
4145,46.15384615384615,44.44444444444444
4146,45.45454545454545,43.63636363636363
4147,46.26865671641791,44.642857142857146
4148,47.05882352941176,45.614035087719294
4149,47.82608695652174,46.55172413793103
4150,47.14285714285714,45.76271186440678
4151,47.88732394366197,46.666666666666664
4152,48.61111111111111,47.540983606557376
4153,49.31506849315068,48.38709677419355
4154,50.0,49.2063492063492
4155,50.66666666666667,50.0
4156,51.31578947368421,50.0
4157,51.94805194805194,50.76923076923077
4158,52.56410256410257,51.515151515151516
4159,53.16455696202531,52.23880597014925
4160,52.5,51.470588235294116
4161,53.086419753086425,52.17391304347826
4162,53.65853658536586,52.85714285714286
4163,53.01204819277109,52.85714285714286
4164,53.57142857142857,53.52112676056338
4165,54.11764705882353,54.166666666666664
4166,53.48837209302325,53.42465753424658
4167,54.02298850574713,54.054054054054056
4168,54.54545454545454,54.666666666666664
4169,55.0561797752809,54.666666666666664
4170,55.55555555555556,55.26315789473685
4171,54.94505494505495,54.54545454545454
4172,55.434782608695656,55.12820512820513
4173,54.83870967741935,54.43037974683544
4174,55.319148936170215,54.43037974683544
4175,54.736842105263165,53.75
4176,54.166666666666664,53.086419753086425
4177,54.63917525773196,53.65853658536586
4178,55.10204081632652,54.21686746987952
4179,54.54545454545454,53.57142857142857
4180,54.0,53.57142857142857
4181,53.46534653465347,52.94117647058824
4182,53.92156862745098,53.48837209302325
4183,53.398058252427184,52.87356321839081
4184,53.84615384615385,53.40909090909091
4185,53.333333333333336,52.80898876404494
4186,53.77358490566038,53.333333333333336
4187,53.271028037383175,52.74725274725275
4188,53.70370370370371,53.2608695652174
4189,54.12844036697248,53.76344086021505
4190,54.54545454545454,54.25531914893617
4191,54.054054054054056,53.68421052631579
4192,54.46428571428571,54.166666666666664
4193,53.98230088495575,53.608247422680414
4194,54.385964912280706,54.08163265306123
4195,53.91304347826087,53.535353535353536
4196,53.44827586206896,53.0
4197,52.991452991452995,52.475247524752476
4198,52.54237288135594,51.9607843137255
4199,52.10084033613446,51.45631067961165
4200,52.5,51.92307692307693
4201,52.066115702479344,51.42857142857142
4202,52.459016393442624,51.886792452830186
4203,52.84552845528455,52.336448598130836
4204,53.2258064516129,52.77777777777778
4205,53.6,53.21100917431193
4206,53.96825396825397,53.63636363636364
4207,54.330708661417326,54.054054054054056
4208,54.6875,54.46428571428571
4209,54.263565891472865,53.98230088495575
4210,53.84615384615385,53.50877192982456
4211,54.19847328244275,53.91304347826087
4212,54.54545454545454,54.310344827586206
4213,54.88721804511278,54.700854700854705
4214,54.47761194029851,54.23728813559322
4215,54.81481481481482,54.621848739495796
4216,54.41176470588235,54.166666666666664
4217,54.74452554744526,54.54545454545454
4218,55.072463768115945,54.91803278688525
4219,54.67625899280576,54.47154471544715
4220,54.285714285714285,54.03225806451613
4221,54.60992907801418,54.400000000000006
4222,54.22535211267606,53.96825396825397
4223,53.84615384615385,53.54330708661418
4224,53.47222222222222,53.125
4225,53.79310344827586,53.48837209302325
4226,53.42465753424658,53.07692307692308
4227,53.74149659863946,53.43511450381679
4228,54.054054054054056,53.78787878787878
4229,54.36241610738255,54.13533834586466
4230,54.0,53.73134328358209
4231,53.64238410596026,53.333333333333336
4232,53.289473684210535,52.94117647058824
4233,53.59477124183007,53.284671532846716
4234,53.896103896103895,53.62318840579711
4235,53.5483870967742,53.23741007194245
4236,53.205128205128204,52.85714285714286
4237,53.503184713375795,53.191489361702125
4238,53.79746835443038,53.52112676056338
4239,53.459119496855344,53.14685314685315
4240,53.75,53.47222222222222
4241,54.037267080745345,53.79310344827586
4242,53.70370370370371,53.42465753424658
4243,53.37423312883436,53.06122448979592
4244,53.65853658536586,53.37837837837838
4245,53.939393939393945,53.691275167785236
4246,54.21686746987952,54.0
4247,53.89221556886228,53.64238410596026
4248,53.57142857142857,53.289473684210535
4249,53.25443786982249,52.94117647058824
4250,52.94117647058824,52.5974025974026
4251,53.216374269005854,52.903225806451616
4252,53.48837209302325,53.205128205128204
4253,53.75722543352601,53.503184713375795
4254,53.44827586206896,53.503184713375795
4255,53.142857142857146,53.16455696202531
4256,52.84090909090909,53.16455696202531
4257,53.10734463276836,53.459119496855344
4258,52.80898876404494,53.125
4259,52.513966480446925,52.79503105590062
4260,52.77777777777778,53.086419753086425
4261,52.48618784530387,52.760736196319016
4262,52.74725274725275,53.04878048780488
4263,52.459016393442624,52.72727272727272
4264,52.71739130434783,53.01204819277109
4265,52.972972972972975,53.293413173652695
4266,53.2258064516129,53.57142857142857
4267,52.94117647058824,53.25443786982249
4268,53.191489361702125,53.529411764705884
4269,52.910052910052904,53.216374269005854
4270,52.63157894736842,52.90697674418605
4271,52.35602094240838,52.90697674418605
4272,52.083333333333336,52.601156069364166
4273,52.331606217616574,52.87356321839081
4274,52.57731958762887,53.142857142857146
4275,52.820512820512825,53.40909090909091
4276,53.06122448979592,53.672316384180796
4277,53.299492385786806,53.93258426966292
4278,53.535353535353536,54.18994413407822
4279,53.266331658291456,53.888888888888886
4280,53.0,53.591160220994475
4281,52.736318407960205,53.2967032967033
4282,52.97029702970298,53.551912568306015
4283,53.20197044334976,53.80434782608695
4284,53.431372549019606,54.054054054054056
4285,53.170731707317074,53.76344086021505
4286,52.9126213592233,53.475935828877006
4287,52.65700483091788,53.191489361702125
4288,52.40384615384615,52.910052910052904
4289,52.63157894736842,53.1578947368421
4290,52.38095238095239,52.879581151832454
4291,52.60663507109005,53.125
4292,52.358490566037744,52.84974093264248
4293,52.58215962441315,53.09278350515464
4294,52.80373831775701,53.333333333333336
4295,53.02325581395348,53.57142857142857
4296,53.24074074074075,53.80710659898477
4297,53.45622119815668,54.04040404040404
4298,53.21100917431193,53.768844221105525
4299,53.42465753424658,54.0
4300,53.63636363636364,54.22885572139303
4301,53.84615384615385,54.45544554455446
4302,54.054054054054056,54.679802955665025
4303,54.26008968609865,54.90196078431373
4304,54.01785714285714,54.63414634146342
4305,54.22222222222223,54.63414634146342
4306,54.424778761061944,54.63414634146342
4307,54.62555066079295,54.85436893203883
4308,54.385964912280706,54.589371980676326
4309,54.58515283842795,54.807692307692314
4310,54.347826086956516,54.54545454545454
4311,54.54545454545454,54.761904761904766
4312,54.310344827586206,54.502369668246445
4313,54.506437768240346,54.71698113207547
4314,54.700854700854705,54.929577464788736
4315,54.46808510638298,54.67289719626168
4316,54.23728813559322,54.418604651162795
4317,54.008438818565395,54.166666666666664
4318,53.78151260504202,53.91705069124424
4319,53.55648535564853,53.91705069124424
4320,53.333333333333336,53.669724770642205
4321,53.11203319502075,53.42465753424658
4322,52.892561983471076,53.18181818181819
4323,52.674897119341566,52.94117647058824
4324,52.459016393442624,52.702702702702695
4325,52.244897959183675,52.46636771300448
4326,52.03252032520326,52.23214285714286
4327,51.821862348178136,52.0
4328,51.61290322580645,51.76991150442478
4329,51.40562248995983,51.541850220264315
4330,51.6,51.75438596491229
4331,51.39442231075697,51.52838427947598
4332,51.19047619047619,51.30434782608696
4333,50.988142292490124,51.082251082251084
4334,50.78740157480315,50.86206896551724
4335,50.98039215686274,51.072961373390555
4336,51.171875,51.28205128205128
4337,50.97276264591439,51.06382978723404
4338,51.162790697674424,51.271186440677965
4339,50.965250965250966,51.0548523206751
4340,50.76923076923077,50.84033613445378
4341,50.57471264367817,50.84033613445378
4342,50.38167938931297,50.627615062761514
4343,50.57034220532319,50.83333333333333
