Acuracia,Precisao
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
100.0,77.45098039215686
100.0,77.66990291262135
100.0,77.88461538461539
100.0,78.0952380952381
100.0,78.30188679245283
100.0,78.50467289719626
100.0,78.70370370370371
100.0,78.89908256880734
100.0,79.0909090909091
50.0,78.37837837837837
50.0,77.67857142857143
50.0,76.99115044247787
50.0,77.19298245614034
50.0,77.39130434782608
50.0,76.72413793103449
50.0,76.92307692307693
50.0,77.11864406779661
50.0,77.31092436974791
50.0,77.5
33.33333333333333,76.85950413223141
25.0,76.22950819672131
20.0,75.60975609756098
16.666666666666664,75.0
28.57142857142857,75.2
37.5,75.39682539682539
33.33333333333333,74.80314960629921
30.0,74.21875
27.27272727272727,73.64341085271317
25.0,73.07692307692307
30.76923076923077,73.2824427480916
28.57142857142857,72.72727272727273
26.666666666666668,72.18045112781954
