,historico_01,historico_medias,historico_desvio_padrao,Predicao_Medias,Predicao_01,Predicao_desvpad,Predicao_correlacao,Acuracia,Precisao,Recall,F1-Score
0,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0.4666666666666667, 0.48333333333333334, 0.48333333333333334, 0.48333333333333334, 0.48333333333333334, 0.5, 0.5, 0.48333333333333334, 0.48333333333333334, 0.48333333333333334, 0.5, 0.5, 0.48333333333333334, 0.48333333333333334, 0.5, 0.48333333333333334, 0.48333333333333334, 0.48333333333333334, 0.5, 0.48333333333333334, 0.48333333333333334, 0.48333333333333334, 0.4666666666666667, 0.48333333333333334, 0.48333333333333334, 0.5, 0.5, 0.5, 0.5166666666666667, 0.5, 0.5, 0.48333333333333334, 0.5, 0.5, 0.48333333333333334, 0.48333333333333334, 0.48333333333333334, 0.5, 0.5, 0.5, 0.5166666666666667, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.55, 0.55, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5166666666666667, 0.5166666666666667, 0.5166666666666667, 0.5333333333333333, 0.5333333333333333, 0.5166666666666667, 0.5, 0.48333333333333334, 0.4666666666666667]","[np.float64(0.5030977485864635), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5030977485864635), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5030977485864635)]","[0.4666666666666667, np.float64(0.45), np.float64(0.4666666666666667), np.float64(0.45), np.float64(0.43333333333333335), np.float64(0.4166666666666667), np.float64(0.4), np.float64(0.4166666666666667), np.float64(0.4), np.float64(0.4166666666666667), np.float64(0.43333333333333335), np.float64(0.45), np.float64(0.4666666666666667), np.float64(0.48333333333333334), np.float64(0.5), np.float64(0.5166666666666667), np.float64(0.5333333333333334), np.float64(0.5500000000000002), np.float64(0.5333333333333334), np.float64(0.5500000000000002), np.float64(0.5333333333333334), np.float64(0.5500000000000002), np.float64(0.5666666666666669), np.float64(0.5500000000000002), np.float64(0.5666666666666669), np.float64(0.5500000000000002), np.float64(0.5666666666666669), np.float64(0.5500000000000002), np.float64(0.5666666666666669), np.float64(0.5833333333333336), np.float64(0.6000000000000003), np.float64(0.616666666666667), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.6133333333333333), np.float64(0.63), np.float64(0.6133333333333333), np.float64(0.63), np.float64(0.63), np.float64(0.6133333333333333), np.float64(0.63), np.float64(0.6133333333333333), np.float64(0.63), np.float64(0.6133333333333333), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.6133333333333333), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.63), np.float64(0.6133333333333333)]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[np.float64(0.4753826885415284), np.float64(0.4753826885415284), np.float64(0.4753826885415284), np.float64(0.4753826885415284), np.float64(0.4753826885415284), np.float64(0.4753826885415284), np.float64(0.46910179830729837), np.float64(0.4753826885415284), np.float64(0.4753826885415284), np.float64(0.48099473199130766), np.float64(0.48099473199130766), np.float64(0.48596110141697085), np.float64(0.48596110141697085), np.float64(0.48596110141697085), np.float64(0.48596110141697085), np.float64(0.4903014177279001), np.float64(0.4903014177279001), np.float64(0.49403218175557095), np.float64(0.4903014177279001), np.float64(0.49403218175557095), np.float64(0.494032181755571), np.float64(0.494032181755571), np.float64(0.4971671160112441), np.float64(0.49403218175557095), np.float64(0.4971671160112441), np.float64(0.49403218175557095), np.float64(0.494032181755571), np.float64(0.49403218175557095), np.float64(0.4903014177279001), np.float64(0.494032181755571), np.float64(0.4903014177279001), np.float64(0.4903014177279001), np.float64(0.4903014177279001), np.float64(0.4903014177279001), np.float64(0.49403218175557095), np.float64(0.49403218175557095), np.float64(0.49716711601124414), np.float64(0.49403218175557095), np.float64(0.49716711601124414), np.float64(0.49971743428090815), np.float64(0.4971671160112441), np.float64(0.4971671160112441), np.float64(0.4971671160112441), np.float64(0.49971743428090815), np.float64(0.49971743428090815), np.float64(0.49971743428090815), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.49971743428090815), np.float64(0.49971743428090815), np.float64(0.4971671160112441), np.float64(0.4971671160112441), np.float64(0.49403218175557095), np.float64(0.4971671160112441), np.float64(0.49403218175557095), np.float64(0.49403218175557095), np.float64(0.4971671160112441), np.float64(0.49971743428090815), np.float64(0.501692052213544), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5030977485864635), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.5030977485864635), np.float64(0.501692052213544), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.501692052213544), np.float64(0.5030977485864635), np.float64(0.501692052213544), np.float64(0.501692052213544), np.float64(0.5030977485864635), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5030977485864635), np.float64(0.5030977485864635), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5039392842990978), np.float64(0.5042194840896107), np.float64(0.5039392842990978), np.float64(0.5030977485864635), np.float64(0.501692052213544)]","[np.float64(0.9829254878925153), np.float64(0.9795585677473062), np.float64(0.979189847598314), np.float64(0.9741799599232138), np.float64(0.9730927886184663), np.float64(0.9719124736229027), np.float64(0.9637966648246202), np.float64(0.9444881989795068), np.float64(0.9320854743913554), np.float64(0.8983366450502203), np.float64(0.8778344297560261), np.float64(0.8648357785071336), np.float64(0.8607864280384161), np.float64(0.8479163929683721), np.float64(0.8246069894224102), np.float64(0.7903231900826166), np.float64(0.7561394157821605), np.float64(0.7332418040658168), np.float64(0.6996475079709227), np.float64(0.6920256015938464), np.float64(0.6861942275644929), np.float64(0.6868306844535254), np.float64(0.6840142042780867), np.float64(0.6697177017226112), np.float64(0.6694341554612783), np.float64(0.6597188061712007), np.float64(0.6518430283693837), np.float64(0.6500523826236426), np.float64(0.6533949166280572), np.float64(0.653092616702314), np.float64(0.6547494231329899), np.float64(0.649886630571737), np.float64(0.6464492086103127), np.float64(0.6413522648701908), np.float64(0.6398943666496898), np.float64(0.6402039936692643), np.float64(0.6395927099373668), np.float64(0.639084433071631), np.float64(0.6381923157773366), np.float64(0.6298277881147621), np.float64(0.6261196401743354), np.float64(0.6240262601932943), np.float64(0.622506486808508), np.float64(0.6185022038948182), np.float64(0.6186897483969689), np.float64(0.6198594085818604), np.float64(0.6187015729937333), np.float64(0.6256289909683626), np.float64(0.6306874754473413), np.float64(0.6280973595044573), np.float64(0.6262542672788003), np.float64(0.6150388843212461), np.float64(0.6020323059790927), np.float64(0.5863597248628865), np.float64(0.5701067683219573), np.float64(0.5542492045431485), np.float64(0.559113769872932), np.float64(0.5604327667623757), np.float64(0.5440247403036161), np.float64(0.5168839730248097), np.float64(0.4809138170642445)]",0.5423728813559322,0.5185185185185185,0.5,0.509090909090909
