Acuracia,Precisao
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
100.0,59.67741935483871
50.0,58.730158730158735
66.66666666666666,59.375
75.0,60.0
80.0,60.60606060606061
66.66666666666666,59.70149253731343
57.14285714285714,58.82352941176471
62.5,59.42028985507246
55.55555555555556,58.57142857142858
50.0,57.74647887323944
45.45454545454545,56.94444444444444
41.66666666666667,56.16438356164384
46.15384615384615,56.75675675675676
42.857142857142854,56.00000000000001
46.666666666666664,56.57894736842105
43.75,55.84415584415584
47.05882352941176,56.41025641025641
44.44444444444444,55.69620253164557
42.10526315789473,55.00000000000001
40.0,54.32098765432099
38.095238095238095,53.65853658536586
36.36363636363637,53.01204819277109
34.78260869565217,52.38095238095239
33.33333333333333,51.76470588235295
32.0,51.162790697674424
30.76923076923077,50.57471264367817
29.629629629629626,50.0
28.57142857142857,49.43820224719101
27.586206896551722,48.888888888888886
26.666666666666668,48.35164835164835
29.03225806451613,48.91304347826087
28.125,48.38709677419355
30.303030303030305,48.93617021276596
29.411764705882355,48.421052631578945
31.428571428571427,48.95833333333333
33.33333333333333,49.48453608247423
35.13513513513514,50.0
36.84210526315789,50.505050505050505
35.8974358974359,50.0
35.8974358974359,50.495049504950494
37.5,50.98039215686274
39.02439024390244,51.45631067961165
38.095238095238095,50.96153846153846
37.2093023255814,50.476190476190474
38.63636363636363,50.943396226415096
40.0,51.4018691588785
39.130434782608695,50.92592592592593
39.130434782608695,51.37614678899083
38.297872340425535,50.90909090909091
