Acuracia,Precisao
0.0,0.0
0.0,0.0
100.0,33.33333333333333
100.0,50.0
100.0,60.0
100.0,66.66666666666666
100.0,71.42857142857143
66.66666666666666,62.5
50.0,55.55555555555556
50.0,50.0
50.0,54.54545454545454
50.0,50.0
50.0,53.84615384615385
40.0,50.0
33.33333333333333,46.666666666666664
28.57142857142857,43.75
25.0,41.17647058823529
22.22222222222222,38.88888888888889
22.22222222222222,42.10526315789473
20.0,40.0
20.0,42.857142857142854
20.0,40.909090909090914
20.0,43.47826086956522
20.0,45.83333333333333
18.181818181818183,44.0
16.666666666666664,42.30769230769231
15.384615384615385,40.74074074074074
14.285714285714285,39.285714285714285
13.333333333333334,37.93103448275862
12.5,36.666666666666664
12.5,35.483870967741936
17.647058823529413,37.5
17.647058823529413,36.36363636363637
16.666666666666664,35.294117647058826
16.666666666666664,37.142857142857146
16.666666666666664,36.11111111111111
16.666666666666664,35.13513513513514
16.666666666666664,36.84210526315789
15.789473684210526,35.8974358974359
15.789473684210526,35.0
15.789473684210526,36.58536585365854
15.789473684210526,38.095238095238095
15.789473684210526,37.2093023255814
15.789473684210526,38.63636363636363
15.789473684210526,37.77777777777778
15.789473684210526,39.130434782608695
20.0,40.42553191489361
20.0,41.66666666666667
20.0,42.857142857142854
19.047619047619047,42.0
22.727272727272727,43.13725490196079
22.727272727272727,42.30769230769231
22.727272727272727,43.39622641509434
22.727272727272727,44.44444444444444
22.727272727272727,45.45454545454545
22.727272727272727,46.42857142857143
22.727272727272727,45.614035087719294
21.73913043478261,44.827586206896555
21.73913043478261,45.76271186440678
20.833333333333336,45.0
20.833333333333336,45.90163934426229
20.833333333333336,46.774193548387096
20.833333333333336,46.03174603174603
20.833333333333336,46.875
20.833333333333336,47.69230769230769
20.833333333333336,48.484848484848484
20.833333333333336,49.25373134328358
20.833333333333336,48.529411764705884
20.833333333333336,49.275362318840585
24.0,50.0
24.0,49.29577464788733
24.0,48.61111111111111
24.0,49.31506849315068
24.0,48.64864864864865
24.0,49.333333333333336
23.076923076923077,48.68421052631579
23.076923076923077,49.35064935064935
23.076923076923077,50.0
23.076923076923077,50.63291139240506
23.076923076923077,50.0
23.076923076923077,49.382716049382715
23.076923076923077,50.0
23.076923076923077,50.602409638554214
23.076923076923077,51.19047619047619
23.076923076923077,51.76470588235295
23.076923076923077,52.32558139534884
23.076923076923077,52.87356321839081
23.076923076923077,53.40909090909091
