Acuracia,Precisao
0.0,0.0
0.0,0.0
0.0,0.0
100.0,100.0
50.0,80.0
33.33333333333333,66.66666666666666
50.0,71.42857142857143
40.0,62.5
40.0,66.66666666666666
33.33333333333333,60.0
33.33333333333333,54.54545454545454
28.57142857142857,50.0
28.57142857142857,53.84615384615385
25.0,50.0
25.0,46.666666666666664
25.0,43.75
25.0,47.05882352941176
25.0,50.0
25.0,47.368421052631575
22.22222222222222,45.0
22.22222222222222,47.61904761904761
22.22222222222222,50.0
20.0,47.82608695652174
20.0,45.83333333333333
18.181818181818183,44.0
18.181818181818183,46.15384615384615
16.666666666666664,44.44444444444444
16.666666666666664,46.42857142857143
16.666666666666664,48.275862068965516
23.076923076923077,50.0
23.076923076923077,51.61290322580645
23.076923076923077,50.0
28.57142857142857,51.515151515151516
28.57142857142857,52.94117647058824
28.57142857142857,51.42857142857142
28.57142857142857,50.0
26.666666666666668,48.64864864864865
31.25,50.0
29.411764705882355,48.717948717948715
33.33333333333333,50.0
33.33333333333333,51.21951219512195
33.33333333333333,50.0
31.57894736842105,48.837209302325576
30.0,47.72727272727273
30.0,48.888888888888886
33.33333333333333,50.0
33.33333333333333,51.06382978723404
33.33333333333333,52.083333333333336
31.818181818181817,51.02040816326531
31.818181818181817,50.0
31.818181818181817,50.98039215686274
31.818181818181817,51.92307692307693
31.818181818181817,52.83018867924528
31.818181818181817,51.85185185185185
31.818181818181817,52.72727272727272
30.434782608695656,51.78571428571429
30.434782608695656,52.63157894736842
33.33333333333333,53.44827586206896
33.33333333333333,52.54237288135594
36.0,53.333333333333336
36.0,54.09836065573771
36.0,54.83870967741935
36.0,55.55555555555556
34.61538461538461,54.6875
34.61538461538461,55.38461538461539
37.03703703703704,56.060606060606055
39.285714285714285,56.71641791044776
41.37931034482759,57.35294117647059
41.37931034482759,57.971014492753625
41.37931034482759,57.14285714285714
41.37931034482759,56.33802816901409
41.37931034482759,55.55555555555556
41.37931034482759,54.794520547945204
41.37931034482759,55.4054054054054
41.37931034482759,56.00000000000001
41.37931034482759,56.57894736842105
41.37931034482759,55.84415584415584
41.37931034482759,55.12820512820513
41.37931034482759,54.43037974683544
41.37931034482759,53.75
41.37931034482759,53.086419753086425
41.37931034482759,52.4390243902439
41.37931034482759,51.80722891566265
41.37931034482759,52.38095238095239
41.37931034482759,51.76470588235295
41.37931034482759,52.32558139534884
41.37931034482759,51.724137931034484
