Acuracia,Precisao
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,77.27272727272727
0.0,78.26086956521739
0.0,79.16666666666666
0.0,76.0
0.0,76.92307692307693
0.0,77.77777777777779
0.0,78.57142857142857
0.0,79.3103448275862
0.0,76.66666666666667
0.0,74.19354838709677
0.0,71.875
0.0,72.72727272727273
0.0,70.58823529411765
0.0,68.57142857142857
0.0,69.44444444444444
0.0,67.56756756756756
0.0,68.42105263157895
0.0,69.23076923076923
0.0,67.5
0.0,68.29268292682927
0.0,69.04761904761905
0.0,67.44186046511628
0.0,68.18181818181817
0.0,68.88888888888889
0.0,67.3913043478261
0.0,68.08510638297872
0.0,66.66666666666666
0.0,67.3469387755102
0.0,68.0
0.0,68.62745098039215
0.0,67.3076923076923
0.0,67.9245283018868
0.0,66.66666666666666
0.0,67.27272727272727
0.0,66.07142857142857
0.0,66.66666666666666
0.0,67.24137931034483
0.0,67.79661016949152
0.0,68.33333333333333
0.0,67.21311475409836
0.0,66.12903225806451
0.0,66.66666666666666
0.0,67.1875
0.0,67.6923076923077
0.0,68.18181818181817
0.0,68.65671641791045
0.0,69.11764705882352
0.0,68.11594202898551
0.0,68.57142857142857
0.0,69.01408450704226
0.0,69.44444444444444
0.0,69.86301369863014
0.0,68.91891891891892
0.0,68.0
0.0,68.42105263157895
0.0,68.83116883116884
0.0,69.23076923076923
0.0,69.62025316455697
0.0,70.0
0.0,70.37037037037037
0.0,69.51219512195121
0.0,69.87951807228916
0.0,70.23809523809523
0.0,69.41176470588235
0.0,69.76744186046511
0.0,68.96551724137932
0.0,69.31818181818183
0.0,69.66292134831461
0.0,68.88888888888889
0.0,69.23076923076923
0.0,69.56521739130434
0.0,68.81720430107528
0.0,68.08510638297872
0.0,67.36842105263158
0.0,67.70833333333334
0.0,67.0103092783505
0.0,66.3265306122449
0.0,66.66666666666666
0.0,66.0
33.33333333333333,66.33663366336634
33.33333333333333,66.66666666666666
33.33333333333333,66.99029126213593
33.33333333333333,66.34615384615384
33.33333333333333,66.66666666666666
33.33333333333333,66.98113207547169
33.33333333333333,67.28971962616822
