Iteração,Precisão Geral,Precisão Modelo
12001,0.0,0.0
12002,0.0,0.0
12003,0.0,0.0
12004,0.0,0.0
12005,0.0,0.0
12006,0.0,0.0
12007,0.0,0.0
12008,0.0,0.0
12009,0.0,0.0
12010,0.0,0.0
12011,9.090909090909092,0.0
12012,8.333333333333332,0.0
12013,7.6923076923076925,0.0
12014,7.142857142857142,0.0
12015,6.666666666666667,0.0
12016,6.25,0.0
12017,5.88235294117647,0.0
12018,5.555555555555555,0.0
12019,5.263157894736842,0.0
12020,5.0,0.0
12021,4.761904761904762,0.0
12022,4.545454545454546,0.0
12023,4.3478260869565215,0.0
12024,4.166666666666666,0.0
12025,4.0,0.0
12026,3.8461538461538463,0.0
12027,3.7037037037037033,0.0
12028,3.571428571428571,0.0
12029,3.4482758620689653,0.0
12030,3.3333333333333335,0.0
12031,3.225806451612903,0.0
12032,3.125,0.0
12033,3.0303030303030303,0.0
12034,2.941176470588235,0.0
12035,2.857142857142857,0.0
12036,2.7777777777777777,0.0
12037,2.7027027027027026,0.0
12038,2.631578947368421,0.0
12039,2.564102564102564,0.0
12040,2.5,0.0
12041,2.4390243902439024,0.0
12042,2.380952380952381,0.0
12043,2.3255813953488373,0.0
12044,4.545454545454546,0.0
12045,4.444444444444445,0.0
12046,4.3478260869565215,0.0
12047,6.382978723404255,0.0
12048,6.25,0.0
12049,6.122448979591836,0.0
12050,6.0,0.0
12051,5.88235294117647,0.0
12052,5.769230769230769,0.0
12053,5.660377358490567,0.0
12054,5.555555555555555,0.0
12055,5.454545454545454,0.0
12056,5.357142857142857,0.0
12057,5.263157894736842,0.0
12058,5.172413793103448,0.0
12059,5.084745762711865,0.0
12060,5.0,0.0
12061,4.918032786885246,0.0
12062,4.838709677419355,0.0
12063,4.761904761904762,0.0
12064,4.6875,0.0
12065,4.615384615384616,0.0
12066,4.545454545454546,0.0
12067,4.477611940298507,0.0
12068,4.411764705882353,0.0
12069,4.3478260869565215,0.0
12070,4.285714285714286,0.0
12071,4.225352112676056,0.0
12072,4.166666666666666,0.0
12073,4.10958904109589,0.0
12074,4.054054054054054,0.0
12075,4.0,0.0
12076,3.9473684210526314,0.0
12077,3.896103896103896,0.0
12078,3.8461538461538463,0.0
12079,3.79746835443038,0.0
12080,3.75,0.0
12081,3.7037037037037033,0.0
12082,3.6585365853658534,0.0
12083,4.819277108433735,0.0
12084,4.761904761904762,0.0
12085,4.705882352941177,0.0
12086,4.651162790697675,0.0
12087,5.747126436781609,0.0
12088,5.681818181818182,0.0
12089,5.617977528089887,0.0
12090,5.555555555555555,0.0
12091,5.4945054945054945,0.0
12092,5.434782608695652,0.0
12093,5.376344086021505,0.0
12094,5.319148936170213,0.0
12095,5.263157894736842,0.0
12096,5.208333333333334,0.0
12097,5.154639175257731,0.0
12098,5.1020408163265305,0.0
12099,5.05050505050505,0.0
12100,5.0,0.0
12101,4.9504950495049505,0.0
12102,4.901960784313726,0.0
12103,4.854368932038835,0.0
12104,4.807692307692308,0.0
12105,4.761904761904762,0.0
12106,4.716981132075472,0.0
12107,4.672897196261682,0.0
12108,4.62962962962963,0.0
12109,4.587155963302752,0.0
12110,4.545454545454546,0.0
12111,4.504504504504505,0.0
12112,4.464285714285714,0.0
12113,4.424778761061947,0.0
12114,4.385964912280701,0.0
12115,4.3478260869565215,0.0
12116,4.310344827586207,0.0
12117,4.273504273504273,0.0
12118,4.23728813559322,0.0
12119,4.201680672268908,0.0
12120,4.166666666666666,0.0
12121,4.132231404958678,0.0
12122,4.098360655737705,0.0
12123,4.0650406504065035,0.0
12124,4.032258064516129,0.0
12125,4.0,0.0
12126,3.968253968253968,0.0
12127,3.937007874015748,0.0
12128,3.90625,0.0
12129,3.875968992248062,0.0
12130,3.8461538461538463,0.0
12131,3.816793893129771,0.0
12132,3.787878787878788,0.0
12133,3.7593984962406015,0.0
12134,3.731343283582089,0.0
12135,3.7037037037037033,0.0
12136,3.6764705882352944,0.0
12137,3.64963503649635,0.0
12138,3.6231884057971016,0.0
12139,3.597122302158273,0.0
12140,3.571428571428571,0.0
12141,3.546099290780142,0.0
12142,3.5211267605633805,0.0
12143,3.4965034965034967,0.0
12144,3.4722222222222223,0.0
12145,3.4482758620689653,0.0
