Acuracia,Precisao
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,40.67796610169492
0.0,40.0
0.0,39.34426229508197
0.0,40.32258064516129
0.0,41.269841269841265
0.0,42.1875
0.0,43.07692307692308
0.0,43.93939393939394
0.0,43.28358208955223
0.0,42.64705882352941
33.33333333333333,43.47826086956522
33.33333333333333,44.285714285714285
33.33333333333333,43.66197183098591
33.33333333333333,44.44444444444444
33.33333333333333,45.20547945205479
33.33333333333333,44.5945945945946
33.33333333333333,45.33333333333333
33.33333333333333,46.05263157894737
33.33333333333333,45.45454545454545
33.33333333333333,46.15384615384615
33.33333333333333,45.56962025316456
33.33333333333333,45.0
33.33333333333333,45.67901234567901
33.33333333333333,46.34146341463415
33.33333333333333,46.98795180722892
50.0,47.61904761904761
50.0,47.05882352941176
50.0,47.674418604651166
50.0,48.275862068965516
60.0,48.86363636363637
60.0,49.43820224719101
60.0,48.888888888888886
60.0,48.35164835164835
66.66666666666666,48.91304347826087
71.42857142857143,49.46236559139785
71.42857142857143,50.0
75.0,50.526315789473685
75.0,51.041666666666664
75.0,50.51546391752577
77.77777777777779,51.02040816326531
70.0,50.505050505050505
70.0,51.0
70.0,50.495049504950494
63.63636363636363,50.0
66.66666666666666,50.48543689320388
61.53846153846154,50.0
64.28571428571429,50.476190476190474
66.66666666666666,50.943396226415096
68.75,51.4018691588785
70.58823529411765,51.85185185185185
72.22222222222221,52.293577981651374
68.42105263157895,51.81818181818182
65.0,51.35135135135135
66.66666666666666,51.78571428571429
