Acuracia,Precisao
0.0,0.0
50.0,50.0
66.66666666666666,66.66666666666666
75.0,75.0
80.0,80.0
66.66666666666666,66.66666666666666
57.14285714285714,57.14285714285714
50.0,50.0
55.55555555555556,55.55555555555556
50.0,50.0
54.54545454545454,54.54545454545454
50.0,50.0
46.15384615384615,46.15384615384615
50.0,50.0
53.333333333333336,53.333333333333336
50.0,50.0
47.05882352941176,47.05882352941176
44.44444444444444,44.44444444444444
42.10526315789473,42.10526315789473
40.0,40.0
38.095238095238095,38.095238095238095
36.36363636363637,36.36363636363637
39.130434782608695,39.130434782608695
41.66666666666667,41.66666666666667
44.0,44.0
42.30769230769231,42.30769230769231
40.74074074074074,40.74074074074074
39.285714285714285,39.285714285714285
41.37931034482759,41.37931034482759
40.0,40.0
38.70967741935484,38.70967741935484
40.625,40.625
42.42424242424242,42.42424242424242
44.11764705882353,44.11764705882353
45.714285714285715,45.714285714285715
47.22222222222222,47.22222222222222
45.94594594594595,45.94594594594595
47.368421052631575,47.368421052631575
46.15384615384615,46.15384615384615
47.5,47.5
48.78048780487805,48.78048780487805
50.0,50.0
51.162790697674424,51.162790697674424
50.0,50.0
51.11111111111111,51.11111111111111
50.0,50.0
51.06382978723404,51.06382978723404
50.0,50.0
51.02040816326531,51.02040816326531
50.0,50.0
50.98039215686274,50.98039215686274
50.0,50.0
50.943396226415096,50.943396226415096
50.0,50.0
49.09090909090909,49.09090909090909
48.214285714285715,48.214285714285715
47.368421052631575,47.368421052631575
48.275862068965516,48.275862068965516
47.45762711864407,47.45762711864407
48.333333333333336,48.333333333333336
47.540983606557376,47.540983606557376
46.774193548387096,46.774193548387096
46.03174603174603,46.03174603174603
45.3125,45.3125
44.61538461538462,44.61538461538462
45.45454545454545,45.45454545454545
46.26865671641791,46.26865671641791
45.588235294117645,45.588235294117645
44.927536231884055,44.927536231884055
44.285714285714285,44.285714285714285
45.07042253521127,45.07042253521127
45.83333333333333,45.83333333333333
45.20547945205479,45.20547945205479
45.94594594594595,45.94594594594595
46.666666666666664,46.666666666666664
46.05263157894737,46.05263157894737
46.75324675324675,46.75324675324675
47.43589743589743,47.43589743589743
46.835443037974684,46.835443037974684
46.25,46.25
46.913580246913575,46.913580246913575
47.5609756097561,47.5609756097561
48.19277108433735,48.19277108433735
48.80952380952381,48.80952380952381
48.23529411764706,48.23529411764706
47.674418604651166,47.674418604651166
47.12643678160919,47.12643678160919
46.590909090909086,46.590909090909086
47.19101123595505,47.19101123595505
46.666666666666664,46.666666666666664
46.15384615384615,46.15384615384615
46.73913043478261,46.73913043478261
47.31182795698925,47.31182795698925
46.808510638297875,46.808510638297875
46.31578947368421,46.31578947368421
46.875,46.875
46.391752577319586,46.391752577319586
46.93877551020408,46.93877551020408
47.474747474747474,47.474747474747474
48.0,48.0
47.524752475247524,47.524752475247524
48.03921568627451,48.03921568627451
47.57281553398058,47.57281553398058
48.07692307692308,48.07692307692308
47.61904761904761,47.61904761904761
47.16981132075472,47.16981132075472
47.66355140186916,47.66355140186916
47.22222222222222,47.22222222222222
47.706422018348626,47.706422018348626
48.18181818181818,48.18181818181818
48.64864864864865,48.64864864864865
48.214285714285715,48.214285714285715
48.67256637168141,48.67256637168141
48.24561403508772,48.24561403508772
47.82608695652174,47.82608695652174
48.275862068965516,48.275862068965516
47.863247863247864,47.863247863247864
48.30508474576271,48.30508474576271
47.89915966386555,47.89915966386555
48.333333333333336,48.333333333333336
48.760330578512395,48.760330578512395
48.36065573770492,48.36065573770492
48.36065573770492,48.78048780487805
48.78048780487805,49.193548387096776
48.38709677419355,48.8
48.0,48.41269841269841
48.41269841269841,48.818897637795274
48.818897637795274,49.21875
49.21875,49.6124031007752
49.6124031007752,50.0
50.0,50.38167938931297
50.0,50.75757575757576
49.61832061068702,50.37593984962406
49.24242424242424,50.0
49.24242424242424,49.629629629629626
48.87218045112782,49.26470588235294
48.87218045112782,49.63503649635037
48.87218045112782,49.275362318840585
48.507462686567166,48.92086330935252
48.507462686567166,48.57142857142857
48.148148148148145,48.226950354609926
48.148148148148145,47.88732394366197
47.794117647058826,47.55244755244755
47.794117647058826,47.91666666666667
48.175182481751825,48.275862068965516
48.175182481751825,48.63013698630137
48.175182481751825,48.97959183673469
48.175182481751825,48.64864864864865
47.82608695652174,48.322147651006716
48.201438848920866,48.66666666666667
47.85714285714286,48.34437086092716
47.5177304964539,48.026315789473685
47.5177304964539,47.712418300653596
47.5177304964539,47.4025974025974
47.5177304964539,47.74193548387097
47.5177304964539,48.07692307692308
47.88732394366197,48.40764331210191
47.55244755244755,48.10126582278481
47.55244755244755,47.79874213836478
47.55244755244755,47.5
47.22222222222222,47.20496894409938
47.58620689655172,47.53086419753087
47.94520547945205,47.85276073619632
48.29931972789115,48.170731707317074
48.64864864864865,48.484848484848484
48.64864864864865,48.795180722891565
48.99328859060403,49.101796407185624
