Acuracia,Precisao
0.0,0.0
0.0,50.0
50.0,66.66666666666666
50.0,75.0
66.66666666666666,80.0
75.0,83.33333333333334
75.0,71.42857142857143
75.0,62.5
60.0,55.55555555555556
60.0,60.0
50.0,54.54545454545454
50.0,58.333333333333336
57.14285714285714,61.53846153846154
57.14285714285714,64.28571428571429
57.14285714285714,60.0
57.14285714285714,56.25
50.0,52.94117647058824
50.0,55.55555555555556
44.44444444444444,52.63157894736842
44.44444444444444,55.00000000000001
40.0,52.38095238095239
40.0,50.0
40.0,52.17391304347826
45.45454545454545,54.166666666666664
45.45454545454545,52.0
41.66666666666667,50.0
41.66666666666667,51.85185185185185
41.66666666666667,50.0
41.66666666666667,51.724137931034484
38.46153846153847,50.0
38.46153846153847,51.61290322580645
38.46153846153847,53.125
35.714285714285715,51.515151515151516
35.714285714285715,52.94117647058824
40.0,54.285714285714285
40.0,52.77777777777778
37.5,51.35135135135135
37.5,50.0
37.5,51.28205128205128
37.5,52.5
37.5,51.21951219512195
37.5,52.38095238095239
35.294117647058826,51.162790697674424
33.33333333333333,50.0
33.33333333333333,51.11111111111111
36.84210526315789,52.17391304347826
36.84210526315789,53.191489361702125
36.84210526315789,52.083333333333336
40.0,53.06122448979592
40.0,52.0
40.0,50.98039215686274
40.0,51.92307692307693
40.0,52.83018867924528
40.0,53.70370370370371
40.0,54.54545454545454
40.0,53.57142857142857
40.0,54.385964912280706
38.095238095238095,53.44827586206896
38.095238095238095,54.23728813559322
38.095238095238095,53.333333333333336
38.095238095238095,52.459016393442624
36.36363636363637,51.61290322580645
36.36363636363637,52.38095238095239
36.36363636363637,53.125
36.36363636363637,52.307692307692314
36.36363636363637,53.03030303030303
39.130434782608695,53.73134328358209
41.66666666666667,54.41176470588235
40.0,53.62318840579711
42.30769230769231,54.285714285714285
44.44444444444444,54.929577464788736
44.44444444444444,55.55555555555556
44.44444444444444,54.794520547945204
42.857142857142854,54.054054054054056
42.857142857142854,53.333333333333336
41.37931034482759,52.63157894736842
41.37931034482759,51.94805194805194
43.333333333333336,52.56410256410257
45.16129032258064,53.16455696202531
45.16129032258064,53.75
45.16129032258064,53.086419753086425
46.875,53.65853658536586
45.45454545454545,53.01204819277109
44.11764705882353,52.38095238095239
45.714285714285715,52.94117647058824
45.714285714285715,53.48837209302325
47.22222222222222,54.02298850574713
47.22222222222222,53.40909090909091
48.64864864864865,53.93258426966292
48.64864864864865,53.333333333333336
50.0,53.84615384615385
51.28205128205128,54.347826086956516
51.28205128205128,53.76344086021505
50.0,53.191489361702125
50.0,53.68421052631579
50.0,53.125
48.78048780487805,52.57731958762887
47.61904761904761,52.04081632653062
48.837209302325576,52.52525252525253
48.837209302325576,53.0
48.837209302325576,52.475247524752476
50.0,52.94117647058824
50.0,52.42718446601942
50.0,52.88461538461539
48.888888888888886,52.38095238095239
47.82608695652174,51.886792452830186
48.93617021276596,52.336448598130836
50.0,52.77777777777778
50.0,52.293577981651374
50.0,51.81818181818182
50.0,51.35135135135135
50.0,50.89285714285714
50.0,50.442477876106196
50.0,50.877192982456144
51.02040816326531,51.30434782608696
51.02040816326531,51.724137931034484
51.02040816326531,52.13675213675214
51.02040816326531,51.69491525423729
51.02040816326531,51.26050420168067
50.0,50.83333333333333
49.01960784313725,50.413223140495866
48.07692307692308,50.0
48.07692307692308,49.59349593495935
47.16981132075472,49.193548387096776
47.16981132075472,49.6
47.16981132075472,49.2063492063492
48.148148148148145,49.60629921259843
47.27272727272727,49.21875
47.27272727272727,49.6124031007752
48.214285714285715,50.0
48.214285714285715,50.38167938931297
47.368421052631575,50.0
48.275862068965516,50.37593984962406
47.45762711864407,50.0
48.333333333333336,50.37037037037037
47.540983606557376,50.0
47.540983606557376,50.36496350364964
46.774193548387096,50.0
46.03174603174603,49.64028776978417
46.875,50.0
46.15384615384615,49.645390070921984
46.96969696969697,50.0
47.76119402985074,50.349650349650354
47.76119402985074,50.69444444444444
47.05882352941176,50.3448275862069
46.3768115942029,50.0
47.14285714285714,50.34013605442177
47.88732394366197,50.67567567567568
48.61111111111111,51.006711409395976
47.94520547945205,50.66666666666667
47.2972972972973,50.331125827814574
46.666666666666664,50.0
