Iteração,Precisão Geral,Precisão Modelo
4081,0.0,0.0
4082,0.0,0.0
4083,0.0,0.0
4084,0.0,0.0
4085,0.0,0.0
4086,16.666666666666664,20.0
4087,14.285714285714285,20.0
4088,12.5,16.666666666666664
4089,11.11111111111111,14.285714285714285
4090,20.0,25.0
4091,18.181818181818183,22.22222222222222
4092,16.666666666666664,20.0
4093,15.384615384615385,18.181818181818183
4094,14.285714285714285,18.181818181818183
4095,20.0,25.0
4096,18.75,25.0
4097,17.647058823529413,23.076923076923077
4098,16.666666666666664,21.428571428571427
4099,15.789473684210526,21.428571428571427
4100,20.0,26.666666666666668
4101,23.809523809523807,31.25
4102,22.727272727272727,29.411764705882355
4103,26.08695652173913,33.33333333333333
4104,25.0,33.33333333333333
4105,28.000000000000004,33.33333333333333
4106,26.923076923076923,31.57894736842105
4107,29.629629629629626,35.0
4108,28.57142857142857,35.0
4109,27.586206896551722,33.33333333333333
4110,26.666666666666668,31.818181818181817
4111,25.806451612903224,30.434782608695656
4112,28.125,33.33333333333333
4113,30.303030303030305,36.0
4114,29.411764705882355,34.61538461538461
4115,31.428571428571427,37.03703703703704
4116,30.555555555555557,37.03703703703704
4117,32.432432432432435,39.285714285714285
4118,31.57894736842105,39.285714285714285
4119,30.76923076923077,39.285714285714285
4120,30.0,37.93103448275862
4121,29.268292682926827,36.666666666666664
4122,30.952380952380953,38.70967741935484
4123,30.23255813953488,37.5
4124,31.818181818181817,39.39393939393939
4125,33.33333333333333,41.17647058823529
4126,34.78260869565217,41.17647058823529
4127,34.04255319148936,41.17647058823529
4128,33.33333333333333,41.17647058823529
4129,32.6530612244898,40.0
4130,32.0,38.88888888888889
4131,31.372549019607842,38.88888888888889
4132,32.69230769230769,40.54054054054054
4133,32.075471698113205,40.54054054054054
4134,31.48148148148148,39.473684210526315
4135,30.909090909090907,39.473684210526315
4136,30.357142857142854,39.473684210526315
4137,31.57894736842105,39.473684210526315
4138,32.758620689655174,41.02564102564102
4139,32.20338983050847,41.02564102564102
4140,33.33333333333333,41.02564102564102
4141,32.78688524590164,40.0
4142,32.25806451612903,39.02439024390244
4143,31.746031746031743,38.095238095238095
4144,31.25,38.095238095238095
4145,32.30769230769231,39.53488372093023
4146,33.33333333333333,40.909090909090914
4147,34.32835820895522,42.22222222222222
4148,35.294117647058826,43.47826086956522
4149,34.78260869565217,43.47826086956522
4150,34.285714285714285,43.47826086956522
4151,33.80281690140845,43.47826086956522
4152,34.72222222222222,44.680851063829785
4153,34.24657534246575,43.75
4154,33.78378378378378,42.857142857142854
4155,34.66666666666667,44.0
4156,34.21052631578947,44.0
4157,33.76623376623377,44.0
4158,34.61538461538461,45.09803921568628
4159,35.44303797468354,46.15384615384615
4160,35.0,45.28301886792453
4161,34.5679012345679,45.28301886792453
4162,34.146341463414636,45.28301886792453
4163,34.93975903614458,46.2962962962963
4164,34.523809523809526,45.45454545454545
4165,34.11764705882353,44.642857142857146
4166,34.883720930232556,44.642857142857146
4167,34.48275862068966,43.859649122807014
4168,34.090909090909086,43.103448275862064
4169,33.70786516853933,43.103448275862064
4170,33.33333333333333,42.3728813559322
4171,34.065934065934066,43.333333333333336
4172,33.69565217391305,42.62295081967213
4173,33.33333333333333,41.935483870967744
4174,34.04255319148936,41.935483870967744
4175,33.68421052631579,41.935483870967744
4176,33.33333333333333,41.935483870967744
4177,32.98969072164948,41.269841269841265
4178,32.6530612244898,40.625
4179,32.323232323232325,40.625
4180,33.0,41.53846153846154
4181,32.67326732673268,40.909090909090914
4182,33.33333333333333,40.909090909090914
4183,33.00970873786408,40.298507462686565
4184,32.69230769230769,40.298507462686565
4185,33.33333333333333,41.17647058823529
4186,33.0188679245283,40.57971014492754
4187,33.64485981308411,40.57971014492754
4188,33.33333333333333,40.57971014492754
4189,33.94495412844037,41.42857142857143
4190,34.54545454545455,42.25352112676056
4191,34.234234234234236,42.25352112676056
4192,33.92857142857143,41.66666666666667
4193,33.6283185840708,41.0958904109589
4194,34.21052631578947,41.891891891891895
4195,34.78260869565217,42.66666666666667
4196,34.48275862068966,42.66666666666667
4197,34.18803418803419,42.66666666666667
4198,34.74576271186441,43.42105263157895
4199,35.294117647058826,44.15584415584416
4200,35.0,43.58974358974359
4201,35.53719008264463,44.303797468354425
4202,36.0655737704918,44.303797468354425
4203,35.77235772357724,43.75
4204,35.483870967741936,43.20987654320987
4205,35.199999999999996,42.68292682926829
4206,35.714285714285715,42.68292682926829
4207,35.43307086614173,42.168674698795186
4208,35.9375,42.857142857142854
4209,36.434108527131784,43.529411764705884
4210,36.92307692307693,44.18604651162791
4211,36.6412213740458,44.18604651162791
4212,36.36363636363637,43.67816091954023
4213,36.09022556390977,43.67816091954023
4214,35.82089552238806,43.18181818181818
4215,35.55555555555556,42.69662921348314
4216,35.294117647058826,42.22222222222222
4217,35.76642335766424,42.22222222222222
4218,35.507246376811594,41.75824175824176
4219,35.25179856115108,41.30434782608695
4220,35.0,40.86021505376344
4221,34.751773049645394,40.42553191489361
4222,34.50704225352113,40.0
4223,34.26573426573427,39.58333333333333
4224,34.02777777777778,39.175257731958766
4225,34.48275862068966,39.795918367346935
4226,34.24657534246575,39.39393939393939
4227,34.69387755102041,40.0
4228,34.45945945945946,40.0
4229,34.22818791946309,39.603960396039604
4230,34.0,39.21568627450981
4231,33.77483443708609,39.21568627450981
4232,33.55263157894737,38.83495145631068
4233,33.33333333333333,38.46153846153847
4234,33.116883116883116,38.095238095238095
4235,32.903225806451616,38.095238095238095
4236,32.69230769230769,37.735849056603776
4237,33.12101910828025,38.31775700934579
4238,32.91139240506329,37.96296296296296
4239,32.70440251572327,37.96296296296296
4240,32.5,37.96296296296296
4241,32.298136645962735,37.61467889908257
4242,32.71604938271605,37.61467889908257
4243,32.515337423312886,37.61467889908257
4244,32.31707317073171,37.61467889908257
4245,32.121212121212125,37.27272727272727
4246,31.92771084337349,37.27272727272727
4247,31.736526946107784,36.93693693693694
4248,31.547619047619047,36.93693693693694
4249,31.952662721893493,37.5
4250,31.76470588235294,37.16814159292036
4251,32.16374269005848,37.719298245614034
4252,32.55813953488372,38.26086956521739
4253,32.369942196531795,37.93103448275862
4254,32.758620689655174,38.46153846153847
4255,33.14285714285714,38.983050847457626
4256,32.95454545454545,38.655462184873954
4257,32.7683615819209,38.333333333333336
4258,32.58426966292135,38.333333333333336
4259,32.402234636871505,38.333333333333336
4260,32.77777777777778,38.333333333333336
4261,32.59668508287293,38.333333333333336
4262,32.967032967032964,38.84297520661157
4263,33.33333333333333,39.34426229508197
4264,33.69565217391305,39.83739837398374
4265,33.513513513513516,39.83739837398374
4266,33.33333333333333,39.83739837398374
4267,33.155080213903744,39.516129032258064
4268,32.97872340425532,39.2
4269,32.804232804232804,38.88888888888889
4270,33.1578947368421,38.88888888888889
4271,32.98429319371728,38.582677165354326
4272,32.8125,38.28125
4273,32.64248704663213,37.98449612403101
4274,32.47422680412371,37.69230769230769
4275,32.30769230769231,37.404580152671755
4276,32.6530612244898,37.878787878787875
4277,32.99492385786802,38.34586466165413
4278,32.82828282828283,38.059701492537314
4279,32.663316582914575,38.059701492537314
4280,32.5,38.059701492537314
4281,32.33830845771145,37.77777777777778
4282,32.67326732673268,37.77777777777778
4283,33.004926108374384,37.77777777777778
4284,32.84313725490196,37.5
4285,32.6829268292683,37.22627737226277
4286,33.00970873786408,37.22627737226277
4287,32.850241545893724,37.22627737226277
4288,32.69230769230769,36.95652173913043
4289,33.014354066985646,36.95652173913043
4290,32.857142857142854,36.69064748201439
4291,33.175355450236964,36.69064748201439
4292,33.490566037735846,36.69064748201439
4293,33.33333333333333,36.69064748201439
4294,33.64485981308411,37.142857142857146
4295,33.48837209302326,37.142857142857146
4296,33.33333333333333,36.87943262411347
4297,33.17972350230415,36.61971830985916
4298,33.02752293577982,36.36363636363637
4299,32.87671232876712,36.11111111111111
4300,33.18181818181819,36.11111111111111
4301,33.03167420814479,36.11111111111111
4302,32.88288288288289,35.86206896551724
4303,32.73542600896861,35.61643835616438
4304,32.589285714285715,35.374149659863946
4305,32.88888888888889,35.810810810810814
4306,32.743362831858406,35.57046979865772
4307,32.59911894273127,35.333333333333336
4308,32.89473684210527,35.76158940397351
4309,32.751091703056765,35.526315789473685
4310,32.608695652173914,35.526315789473685
4311,32.900432900432904,35.947712418300654
4312,32.758620689655174,35.947712418300654
4313,32.61802575107296,35.947712418300654
4314,32.47863247863248,35.714285714285715
4315,32.340425531914896,35.483870967741936
4316,32.20338983050847,35.256410256410255
4317,32.06751054852321,35.03184713375796
4318,32.35294117647059,35.44303797468354
4319,32.21757322175732,35.44303797468354
4320,32.5,35.44303797468354
4321,32.365145228215766,35.22012578616352
4322,32.231404958677686,35.22012578616352
4323,32.510288065843625,35.625
4324,32.78688524590164,36.024844720496894
4325,32.6530612244898,36.024844720496894
4326,32.926829268292686,36.024844720496894
4327,32.79352226720648,36.024844720496894
4328,33.064516129032256,36.024844720496894
4329,33.33333333333333,36.024844720496894
4330,33.6,36.41975308641975
4331,33.46613545816733,36.19631901840491
4332,33.33333333333333,35.97560975609756
4333,33.59683794466403,35.97560975609756
4334,33.46456692913386,35.75757575757576
4335,33.33333333333333,35.54216867469879
4336,33.59375,35.54216867469879
4337,33.46303501945525,35.54216867469879
4338,33.72093023255814,35.54216867469879
4339,33.59073359073359,35.32934131736527
4340,33.46153846153846,35.32934131736527
4341,33.33333333333333,35.11904761904761
4342,33.587786259541986,35.50295857988166
4343,33.840304182509506,35.88235294117647
