Iteração,Precisão Geral,Precisão Modelo
6001,0.0,0.0
6002,0.0,0.0
6003,0.0,0.0
6004,25.0,0.0
6005,20.0,0.0
6006,16.666666666666664,0.0
6007,14.285714285714285,0.0
6008,12.5,0.0
6009,11.11111111111111,0.0
6010,10.0,0.0
6011,18.181818181818183,0.0
6012,25.0,0.0
6013,23.076923076923077,0.0
6014,28.57142857142857,20.0
6015,33.33333333333333,20.0
6016,31.25,20.0
6017,29.411764705882355,20.0
6018,27.77777777777778,20.0
6019,26.31578947368421,20.0
6020,30.0,20.0
6021,33.33333333333333,20.0
6022,36.36363636363637,20.0
6023,34.78260869565217,16.666666666666664
6024,33.33333333333333,16.666666666666664
6025,36.0,16.666666666666664
6026,34.61538461538461,14.285714285714285
6027,33.33333333333333,12.5
6028,32.142857142857146,11.11111111111111
6029,34.48275862068966,11.11111111111111
6030,33.33333333333333,11.11111111111111
6031,32.25806451612903,11.11111111111111
6032,34.375,11.11111111111111
6033,33.33333333333333,11.11111111111111
6034,32.35294117647059,11.11111111111111
6035,31.428571428571427,10.0
6036,33.33333333333333,10.0
6037,32.432432432432435,10.0
6038,31.57894736842105,10.0
6039,33.33333333333333,18.181818181818183
6040,35.0,18.181818181818183
6041,34.146341463414636,18.181818181818183
6042,33.33333333333333,16.666666666666664
6043,32.55813953488372,16.666666666666664
6044,34.090909090909086,16.666666666666664
6045,33.33333333333333,16.666666666666664
6046,34.78260869565217,16.666666666666664
6047,36.17021276595745,16.666666666666664
6048,35.41666666666667,16.666666666666664
6049,34.69387755102041,16.666666666666664
6050,34.0,16.666666666666664
6051,35.294117647058826,16.666666666666664
6052,34.61538461538461,16.666666666666664
6053,33.9622641509434,16.666666666666664
6054,33.33333333333333,16.666666666666664
6055,32.72727272727273,15.384615384615385
6056,33.92857142857143,15.384615384615385
6057,35.08771929824561,15.384615384615385
6058,34.48275862068966,15.384615384615385
6059,33.89830508474576,14.285714285714285
6060,33.33333333333333,14.285714285714285
6061,32.78688524590164,14.285714285714285
6062,32.25806451612903,13.333333333333334
6063,31.746031746031743,13.333333333333334
6064,32.8125,18.75
6065,32.30769230769231,17.647058823529413
6066,31.818181818181817,16.666666666666664
6067,32.83582089552239,16.666666666666664
6068,32.35294117647059,15.789473684210526
6069,31.88405797101449,15.789473684210526
6070,31.428571428571427,15.0
6071,30.985915492957744,14.285714285714285
6072,31.944444444444443,14.285714285714285
6073,31.506849315068493,13.636363636363635
6074,31.08108108108108,13.043478260869565
6075,30.666666666666664,13.043478260869565
6076,30.263157894736842,12.5
6077,31.16883116883117,16.0
6078,32.05128205128205,16.0
6079,31.645569620253166,15.384615384615385
6080,31.25,14.814814814814813
6081,30.864197530864196,14.285714285714285
6082,30.48780487804878,14.285714285714285
6083,31.32530120481928,17.24137931034483
6084,30.952380952380953,17.24137931034483
6085,30.58823529411765,16.666666666666664
6086,30.23255813953488,16.666666666666664
6087,31.03448275862069,16.666666666666664
6088,30.681818181818183,16.666666666666664
6089,30.337078651685395,16.666666666666664
6090,30.0,16.129032258064516
6091,29.67032967032967,16.129032258064516
6092,30.434782608695656,18.75
6093,31.182795698924732,21.21212121212121
6094,30.851063829787233,20.588235294117645
6095,31.57894736842105,20.588235294117645
6096,32.29166666666667,20.588235294117645
6097,32.98969072164948,22.857142857142858
6098,32.6530612244898,22.857142857142858
6099,32.323232323232325,22.22222222222222
6100,32.0,21.62162162162162
6101,32.67326732673268,23.684210526315788
6102,32.35294117647059,23.684210526315788
6103,32.038834951456316,23.684210526315788
6104,31.73076923076923,23.076923076923077
6105,31.428571428571427,23.076923076923077
6106,32.075471698113205,23.076923076923077
6107,31.775700934579437,23.076923076923077
6108,31.48148148148148,22.5
6109,32.11009174311927,22.5
6110,32.72727272727273,22.5
6111,32.432432432432435,22.5
6112,33.035714285714285,22.5
6113,33.6283185840708,22.5
6114,34.21052631578947,22.5
6115,33.91304347826087,22.5
6116,33.62068965517241,21.951219512195124
6117,34.18803418803419,23.809523809523807
6118,33.89830508474576,23.25581395348837
6119,33.61344537815126,22.727272727272727
6120,33.33333333333333,22.22222222222222
6121,33.88429752066116,22.22222222222222
6122,33.60655737704918,22.22222222222222
6123,33.33333333333333,22.22222222222222
6124,33.87096774193548,22.22222222222222
6125,33.6,21.73913043478261
6126,33.33333333333333,21.27659574468085
6127,33.07086614173229,21.27659574468085
6128,32.8125,21.27659574468085
6129,32.55813953488372,20.833333333333336
6130,33.07692307692307,22.448979591836736
6131,33.587786259541986,22.448979591836736
6132,34.090909090909086,24.0
6133,33.83458646616541,24.0
6134,33.582089552238806,23.52941176470588
6135,34.074074074074076,23.52941176470588
6136,34.55882352941176,23.52941176470588
6137,34.306569343065696,23.52941176470588
6138,34.05797101449276,23.076923076923077
6139,34.53237410071942,23.076923076923077
6140,35.0,23.076923076923077
6141,34.751773049645394,23.076923076923077
6142,34.50704225352113,23.076923076923077
6143,34.26573426573427,23.076923076923077
6144,34.02777777777778,23.076923076923077
6145,33.793103448275865,23.076923076923077
6146,34.24657534246575,23.076923076923077
6147,34.69387755102041,24.528301886792452
6148,34.45945945945946,24.528301886792452
6149,34.22818791946309,24.528301886792452
6150,34.0,24.528301886792452
6151,34.437086092715234,24.528301886792452
6152,34.868421052631575,24.528301886792452
6153,35.294117647058826,24.528301886792452
6154,35.064935064935064,24.528301886792452
6155,34.83870967741935,24.528301886792452
6156,34.61538461538461,24.074074074074073
6157,34.394904458598724,24.074074074074073
6158,34.177215189873415,24.074074074074073
6159,33.9622641509434,23.636363636363637
6160,33.75,23.214285714285715
6161,33.54037267080746,23.214285714285715
6162,33.33333333333333,22.807017543859647
6163,33.12883435582822,22.413793103448278
6164,32.926829268292686,22.033898305084744
6165,32.72727272727273,21.666666666666668
6166,32.53012048192771,21.311475409836063
6167,32.93413173652694,21.311475409836063
6168,32.73809523809524,21.311475409836063
6169,32.544378698224854,20.967741935483872
6170,32.35294117647059,20.967741935483872
6171,32.16374269005848,20.967741935483872
6172,31.976744186046513,20.634920634920633
6173,32.369942196531795,21.875
6174,32.18390804597701,21.53846153846154
6175,32.0,21.53846153846154
6176,32.38636363636363,21.53846153846154
6177,32.20338983050847,21.53846153846154
6178,32.02247191011236,21.21212121212121
6179,31.843575418994412,20.8955223880597
6180,31.666666666666664,20.8955223880597
6181,32.04419889502763,20.8955223880597
6182,31.868131868131865,20.8955223880597
6183,32.240437158469945,20.8955223880597
6184,32.065217391304344,20.8955223880597
6185,31.891891891891895,20.8955223880597
6186,31.72043010752688,20.8955223880597
6187,31.550802139037433,20.8955223880597
6188,31.382978723404253,20.588235294117645
6189,31.216931216931215,20.28985507246377
6190,31.05263157894737,20.28985507246377
6191,31.413612565445025,20.28985507246377
6192,31.25,20.0
6193,31.606217616580313,20.0
6194,31.443298969072163,20.0
6195,31.28205128205128,19.718309859154928
6196,31.122448979591837,19.444444444444446
6197,30.96446700507614,19.17808219178082
6198,30.808080808080806,18.91891891891892
6199,30.65326633165829,18.91891891891892
6200,30.5,18.666666666666668
6201,30.34825870646766,18.421052631578945
6202,30.198019801980198,18.181818181818183
6203,30.541871921182267,18.181818181818183
6204,30.88235294117647,18.181818181818183
6205,30.73170731707317,18.181818181818183
6206,30.582524271844658,18.181818181818183
6207,30.917874396135264,18.181818181818183
6208,30.76923076923077,18.181818181818183
6209,30.62200956937799,18.181818181818183
6210,30.952380952380953,19.230769230769234
6211,30.80568720379147,19.230769230769234
6212,30.660377358490564,18.9873417721519
6213,30.51643192488263,18.9873417721519
6214,30.8411214953271,20.0
6215,30.697674418604652,20.0
6216,30.555555555555557,19.753086419753085
6217,30.414746543778804,19.753086419753085
6218,30.275229357798167,19.753086419753085
6219,30.136986301369863,19.51219512195122
6220,30.0,19.27710843373494
6221,29.86425339366516,19.047619047619047
6222,30.180180180180184,20.0
6223,30.493273542600896,20.930232558139537
6224,30.80357142857143,21.839080459770116
6225,30.666666666666664,21.59090909090909
6226,30.53097345132743,21.34831460674157
6227,30.396475770925107,21.11111111111111
6228,30.263157894736842,20.87912087912088
6229,30.131004366812224,20.87912087912088
6230,30.0,20.652173913043477
6231,30.303030303030305,21.50537634408602
6232,30.17241379310345,21.27659574468085
6233,30.042918454935624,21.052631578947366
6234,29.914529914529915,20.833333333333336
6235,30.21276595744681,21.649484536082475
6236,30.508474576271187,21.649484536082475
6237,30.801687763713083,22.448979591836736
6238,31.092436974789916,22.448979591836736
6239,31.380753138075313,23.232323232323232
6240,31.25,23.232323232323232
6241,31.535269709543567,23.232323232323232
6242,31.40495867768595,23.232323232323232
6243,31.275720164609055,23.0
6244,31.147540983606557,22.772277227722775
6245,31.020408163265305,22.54901960784314
6246,30.89430894308943,22.54901960784314
6247,30.76923076923077,22.54901960784314
6248,30.64516129032258,22.54901960784314
6249,30.522088353413658,22.54901960784314
6250,30.8,23.300970873786408
6251,30.677290836653388,23.076923076923077
6252,30.952380952380953,23.076923076923077
6253,30.8300395256917,23.076923076923077
6254,30.708661417322837,23.076923076923077
6255,30.58823529411765,23.076923076923077
6256,30.859375,23.809523809523807
6257,30.739299610894943,23.58490566037736
6258,30.620155038759687,23.364485981308412
6259,30.501930501930502,23.364485981308412
6260,30.76923076923077,24.074074074074073
6261,30.65134099616858,23.853211009174313
6262,30.53435114503817,23.636363636363637
6263,30.798479087452474,23.636363636363637
6264,30.681818181818183,23.636363636363637
6265,30.943396226415093,23.636363636363637
6266,31.203007518796994,24.324324324324326
6267,31.086142322097377,24.107142857142858
6268,30.970149253731343,24.107142857142858
6269,30.855018587360593,23.893805309734514
6270,30.74074074074074,23.893805309734514
6271,30.627306273062732,23.893805309734514
6272,30.88235294117647,24.561403508771928
6273,31.135531135531135,24.561403508771928
6274,31.386861313868614,24.561403508771928
6275,31.636363636363633,25.217391304347824
6276,31.521739130434785,25.217391304347824
6277,31.40794223826715,25.217391304347824
6278,31.654676258992804,25.217391304347824
6279,31.54121863799283,25.217391304347824
6280,31.428571428571427,25.0
6281,31.316725978647685,24.786324786324787
6282,31.20567375886525,24.576271186440678
6283,31.448763250883395,24.576271186440678
6284,31.338028169014088,24.576271186440678
6285,31.57894736842105,24.576271186440678
6286,31.46853146853147,24.576271186440678
6287,31.70731707317073,25.210084033613445
6288,31.944444444444443,25.210084033613445
6289,31.833910034602077,25.0
6290,32.068965517241374,25.0
6291,32.302405498281786,25.0
6292,32.19178082191781,25.0
6293,32.081911262798634,24.793388429752067
6294,31.97278911564626,24.59016393442623
6295,31.864406779661014,24.390243902439025
6296,32.0945945945946,24.390243902439025
6297,31.986531986531986,24.193548387096776
6298,31.879194630872483,24.0
6299,31.77257525083612,24.0
6300,31.666666666666664,24.0
6301,31.561461794019934,24.0
6302,31.456953642384107,24.0
6303,31.353135313531354,23.809523809523807
6304,31.25,23.809523809523807
6305,31.475409836065577,24.409448818897637
6306,31.699346405228756,24.409448818897637
6307,31.921824104234524,25.0
6308,31.818181818181817,25.0
6309,31.715210355987054,25.0
6310,31.61290322580645,25.0
6311,31.511254019292608,25.0
6312,31.73076923076923,25.0
6313,31.629392971246006,24.8062015503876
6314,31.528662420382165,24.8062015503876
6315,31.428571428571427,24.8062015503876
6316,31.645569620253166,24.8062015503876
6317,31.545741324921135,24.8062015503876
6318,31.446540880503143,24.615384615384617
6319,31.661442006269592,24.615384615384617
6320,31.5625,24.615384615384617
6321,31.775700934579437,25.190839694656486
6322,31.987577639751553,25.190839694656486
6323,32.19814241486068,25.190839694656486
6324,32.098765432098766,25.190839694656486
6325,32.0,25.190839694656486
6326,31.901840490797547,25.190839694656486
6327,31.804281345565748,25.190839694656486
6328,31.70731707317073,25.0
6329,31.61094224924012,24.81203007518797
6330,31.818181818181817,25.37313432835821
6331,32.02416918429003,25.925925925925924
6332,32.22891566265061,25.925925925925924
6333,32.432432432432435,25.925925925925924
6334,32.33532934131736,25.735294117647058
6335,32.23880597014925,25.735294117647058
6336,32.142857142857146,25.735294117647058
6337,32.047477744807125,25.735294117647058
6338,31.952662721893493,25.735294117647058
6339,31.858407079646017,25.735294117647058
6340,32.05882352941177,25.735294117647058
6341,31.964809384164223,25.547445255474454
6342,32.16374269005848,25.547445255474454
6343,32.36151603498542,25.547445255474454
6344,32.26744186046512,25.547445255474454
6345,32.17391304347826,25.547445255474454
6346,32.080924855491325,25.547445255474454
6347,31.988472622478387,25.36231884057971
6348,31.896551724137932,25.179856115107913
6349,32.09169054441261,25.71428571428571
6350,32.0,25.53191489361702
6351,32.193732193732195,25.53191489361702
6352,32.10227272727273,25.53191489361702
6353,32.29461756373937,25.53191489361702
6354,32.20338983050847,25.53191489361702
6355,32.3943661971831,25.53191489361702
6356,32.30337078651686,25.53191489361702
6357,32.49299719887955,25.53191489361702
6358,32.68156424581006,25.53191489361702
6359,32.590529247910865,25.53191489361702
6360,32.77777777777778,26.056338028169012
6361,32.96398891966759,26.056338028169012
6362,32.87292817679558,26.056338028169012
6363,32.78236914600551,26.056338028169012
6364,32.967032967032964,26.056338028169012
6365,33.15068493150685,26.056338028169012
6366,33.33333333333333,26.056338028169012
6367,33.5149863760218,26.573426573426573
6368,33.42391304347826,26.573426573426573
6369,33.60433604336043,26.573426573426573
6370,33.513513513513516,26.38888888888889
6371,33.42318059299191,26.38888888888889
6372,33.60215053763441,26.38888888888889
6373,33.78016085790885,26.38888888888889
6374,33.68983957219251,26.38888888888889
6375,33.6,26.20689655172414
6376,33.77659574468085,26.20689655172414
6377,33.95225464190981,26.71232876712329
6378,33.86243386243386,26.71232876712329
6379,33.773087071240106,26.53061224489796
6380,33.68421052631579,26.53061224489796
6381,33.59580052493438,26.53061224489796
6382,33.50785340314136,26.53061224489796
6383,33.420365535248045,26.351351351351347
6384,33.33333333333333,26.174496644295303
6385,33.246753246753244,26.174496644295303
6386,33.41968911917099,26.174496644295303
6387,33.33333333333333,26.0
6388,33.50515463917525,26.0
6389,33.41902313624679,25.82781456953642
6390,33.589743589743584,25.82781456953642
6391,33.50383631713555,25.657894736842106
6392,33.41836734693878,25.657894736842106
6393,33.33333333333333,25.657894736842106
6394,33.24873096446701,25.657894736842106
6395,33.41772151898734,26.143790849673206
6396,33.58585858585859,26.623376623376622
6397,33.50125944584383,26.451612903225808
6398,33.66834170854271,26.923076923076923
6399,33.583959899749374,26.923076923076923
6400,33.5,26.923076923076923
6401,33.416458852867834,26.751592356687897
6402,33.582089552238806,26.751592356687897
6403,33.49875930521092,26.751592356687897
