t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
265,"5,66",0,"0,5132075472",0,"0,4188679245",0,"0,358490566",0,"0,2679245283",0,"0,2226415094",0,"0,1169811321",0,"0,04528301887",0,"0,02264150943",0,"0,5166666667","0,5040817004","-0,1989215431","-0,003084799929"
266,"2,55",1,"0,515037594",1,"0,4210526316",1,"0,3609022556",1,"0,2706766917",0,"0,2218045113",0,"0,1165413534",0,"0,04511278195",0,"0,02255639098",1,"0,5","0,5040817004","-0,1911737876","0,007747755492"
267,"1,61",1,"0,5168539326",1,"0,4232209738",0,"0,3595505618",0,"0,2696629213",0,"0,2209737828",0,"0,1161048689",0,"0,04494382022",0,"0,02247191011",1,"0,5","0,5040817004","-0,1833409357","0,007832851908"
268,"1,39",0,"0,5149253731",0,"0,421641791",0,"0,3582089552",0,"0,2686567164",0,"0,2201492537",0,"0,1156716418",0,"0,0447761194",0,"0,0223880597",0,"0,5166666667","0,5040817004","-0,1737987084","0,009542227271"
269,"1,33",0,"0,5130111524",0,"0,4200743494",0,"0,3568773234",0,"0,2676579926",0,"0,219330855",0,"0,1152416357",0,"0,04460966543",0,"0,02230483271",0,"0,5166666667","0,5040817004","-0,164295624","0,009503084422"
270,"1,44",0,"0,5111111111",0,"0,4185185185",0,"0,3555555556",0,"0,2666666667",0,"0,2185185185",0,"0,1148148148",0,"0,04444444444",0,"0,02222222222",0,"0,5","0,5040817004","-0,164295624",0
271,"2,09",0,"0,5092250923",0,"0,4169741697",0,"0,3542435424",0,"0,2656826568",0,"0,2177121771",0,"0,1143911439",0,"0,0442804428",0,"0,0221402214",0,"0,5","0,5040817004","-0,1737987084","-0,009503084422"
272,"1,11",1,"0,5110294118",0,"0,4154411765",0,"0,3529411765",0,"0,2647058824",0,"0,2169117647",0,"0,1139705882",0,"0,04411764706",0,"0,02205882353",1,"0,5","0,5040817004","-0,1737987084",0
273,"2,28",0,"0,5091575092",0,"0,4139194139",0,"0,3516483516",0,"0,2637362637",0,"0,2161172161",0,"0,1135531136",0,"0,04395604396",0,"0,02197802198",0,"0,5166666667","0,5040817004","-0,164295624","0,009503084422"
274,"7,27",1,"0,5109489051",1,"0,4160583942",0,"0,3503649635",0,"0,2627737226",0,"0,2153284672",0,"0,1131386861",0,"0,04379562044",0,"0,02189781022",1,"0,5","0,5040817004","-0,1562655806","0,008030043426"
275,"23,55",1,"0,5127272727",1,"0,4181818182",1,"0,3527272727",1,"0,2654545455",1,"0,2181818182",0,"0,1127272727",0,"0,04363636364",0,"0,02181818182",1,"0,5","0,5040817004","-0,1562655806",0
276,"3,3",1,"0,5144927536",1,"0,4202898551",1,"0,3550724638",1,"0,268115942",1,"0,2210144928",1,"0,115942029",1,"0,04710144928",0,"0,02173913043",1,"0,5166666667","0,5035393853","-0,1537621565","0,00250342405"
277,"1,44",1,"0,5162454874",1,"0,4223826715",1,"0,357400722",0,"0,2671480144",0,"0,2202166065",0,"0,1155234657",0,"0,04693140794",0,"0,02166064982",1,"0,5166666667","0,5035393853","-0,1422711214","0,01149103515"
278,"1,89",0,"0,5143884892",0,"0,4208633094",0,"0,3561151079",0,"0,2661870504",0,"0,2194244604",0,"0,1151079137",0,"0,04676258993",0,"0,02158273381",0,"0,5166666667","0,5040817004","-0,1233860271","0,01888509433"
279,"8,84",1,"0,5161290323",0,"0,4193548387",0,"0,3548387097",0,"0,2652329749",0,"0,2186379928",0,"0,1146953405",0,"0,04659498208",0,"0,02150537634",0,"0,5","0,5040817004","-0,1143931019","0,008992925121"
280,"10,15",1,"0,5178571429",1,"0,4214285714",1,"0,3571428571",1,"0,2678571429",1,"0,2214285714",0,"0,1142857143",0,"0,04642857143",0,"0,02142857143",1,"0,4833333333","0,5040817004","-0,1233860271","-0,008992925121"
281,"1,35",1,"0,5195729537",1,"0,4234875445",1,"0,359430605",1,"0,2704626335",1,"0,2241992883",1,"0,1174377224",0,"0,0462633452",0,"0,02135231317",1,"0,4833333333","0,5040817004","-0,1322310679","-0,00884504087"
282,"2,09",0,"0,5177304965",0,"0,4219858156",0,"0,3581560284",0,"0,2695035461",0,"0,2234042553",0,"0,1170212766",0,"0,04609929078",0,"0,02127659574",0,"0,4833333333","0,5035393853","-0,1232533872","0,008977680768"
283,"1,07",1,"0,519434629",0,"0,4204946996",0,"0,3568904594",0,"0,2685512367",0,"0,222614841",0,"0,1166077739",0,"0,04593639576",0,"0,02120141343",1,"0,4666666667","0,5035393853","-0,1141641092","0,009089278002"
284,"12,18",0,"0,5176056338",0,"0,4190140845",0,"0,3556338028",0,"0,2676056338",0,"0,2218309859",0,"0,1161971831",0,"0,04577464789",0,"0,02112676056",0,"0,4666666667","0,5024529992","-0,01092863408","0,1032354751"
285,"3,45",1,"0,5192982456",1,"0,4210526316",1,"0,3578947368",1,"0,2701754386",1,"0,2245614035",1,"0,1192982456",0,"0,04561403509",0,"0,02105263158",1,"0,45","0,5024529992","0,1119898187","0,1229184528"
286,"14,4",1,"0,520979021",1,"0,4230769231",1,"0,3601398601",0,"0,2692307692",0,"0,2237762238",0,"0,1188811189",0,"0,04545454545",0,"0,02097902098",1,"0,45","0,5024529992","0,2276233758","0,1156335571"
287,"3,23",1,"0,5226480836",1,"0,425087108",1,"0,362369338",1,"0,2717770035",1,"0,2264808362",1,"0,1219512195",0,"0,04529616725",0,"0,02090592334",1,"0,4666666667","0,5035393853","0,3150687781","0,08744540225"
288,"1,99",1,"0,5243055556",1,"0,4270833333",1,"0,3645833333",0,"0,2708333333",0,"0,2256944444",0,"0,1215277778",0,"0,04513888889",0,"0,02083333333",1,"0,4833333333","0,5040817004","0,4055200369","0,09045125888"
289,"1,27",1,"0,5259515571",0,"0,4256055363",0,"0,3633217993",0,"0,2698961938",0,"0,2249134948",0,"0,1211072664",0,"0,04498269896",0,"0,02076124567",0,"0,5","0,5040817004","0,4154818027","0,009961765775"
290,"35,51",0,"0,524137931",0,"0,424137931",0,"0,3620689655",0,"0,2689655172",0,"0,224137931",0,"0,1206896552",0,"0,04482758621",0,"0,02068965517",0,"0,5","0,5040817004","0,427042145","0,01156034233"
291,"3,88",1,"0,5257731959",1,"0,4261168385",1,"0,3642611684",1,"0,2714776632",1,"0,2268041237",1,"0,1237113402",1,"0,04810996564",0,"0,0206185567",1,"0,4833333333","0,5040817004","0,5063536015","0,07931145648"
292,"1,41",1,"0,5273972603",1,"0,4280821918",1,"0,3664383562",1,"0,2739726027",0,"0,2260273973",0,"0,1232876712",0,"0,04794520548",0,"0,02054794521",1,"0,5","0,5040817004","0,5242510976","0,01789749611"
293,1,0,"0,5255972696",0,"0,4266211604",0,"0,3651877133",0,"0,2730375427",0,"0,2252559727",0,"0,1228668942",0,"0,04778156997",0,"0,0204778157",0,"0,5166666667","0,5040817004","0,550197203","0,02594610533"
294,6,0,"0,5238095238",0,"0,425170068",0,"0,3639455782",0,"0,2721088435",0,"0,2244897959",0,"0,1224489796",0,"0,04761904762",0,"0,02040816327",0,"0,5166666667","0,5040817004","0,550197203",0
295,"1,39",1,"0,5254237288",1,"0,4271186441",1,"0,3661016949",1,"0,2745762712",1,"0,2271186441",0,"0,1220338983",0,"0,04745762712",0,"0,02033898305",1,"0,5","0,5040817004","0,5582361324","0,008038929489"
296,"1,24",0,"0,5236486486",0,"0,4256756757",0,"0,3648648649",0,"0,2736486486",0,"0,2263513514",0,"0,1216216216",0,"0,0472972973",0,"0,02027027027",0,"0,5","0,5040817004","0,5670936324","0,00885749991"
297,"2,94",0,"0,5218855219",0,"0,4242424242",0,"0,3636363636",0,"0,2727272727",0,"0,2255892256",0,"0,1212121212",0,"0,04713804714",0,"0,0202020202",0,"0,5","0,5040817004","0,5922035494","0,025109917"
298,"4,38",1,"0,5234899329",1,"0,4261744966",1,"0,3657718121",0,"0,2718120805",0,"0,2248322148",0,"0,1208053691",0,"0,04697986577",0,"0,02013422819",1,"0,5","0,5040817004","0,6203716194","0,02816807008"
299,1,1,"0,525083612",1,"0,4280936455",1,"0,3678929766",1,"0,2742474916",0,"0,2240802676",0,"0,1204013378",0,"0,04682274247",0,"0,02006688963",1,"0,5166666667","0,5035393853","0,6042119907","-0,01615962875"
300,"2,92",0,"0,5233333333",0,"0,4266666667",0,"0,3666666667",0,"0,2733333333",0,"0,2233333333",0,"0,12",0,"0,04666666667",0,"0,02",0,"0,5333333333","0,5035393853","0,5770410234","-0,02717096726"
301,1,1,"0,5249169435",1,"0,4285714286",1,"0,3687707641",0,"0,2724252492",0,"0,2225913621",0,"0,1196013289",0,"0,04651162791",0,"0,01993355482",1,"0,5333333333","0,5024529992","0,4664305933","-0,1106104302"
302,"1,13",0,"0,5231788079",0,"0,4271523179",0,"0,3675496689",0,"0,2715231788",0,"0,2218543046",0,"0,119205298",0,"0,04635761589",0,"0,01986754967",0,"0,55","0,5024529992","0,3016743311","-0,1647562622"
303,"2,33",0,"0,5214521452",0,"0,4257425743",0,"0,3663366337",0,"0,2706270627",0,"0,2211221122",0,"0,1188118812",0,"0,04620462046",0,"0,0198019802",0,"0,5333333333","0,5035393853","0,2832578014","-0,01841652967"
304,"1,06",1,"0,5230263158",1,"0,4276315789",0,"0,3651315789",0,"0,2697368421",0,"0,2203947368",0,"0,1184210526",0,"0,04605263158",0,"0,01973684211",1,"0,5333333333","0,5024529992","0,161725275","-0,1215325264"
305,"1,59",0,"0,5213114754",0,"0,4262295082",0,"0,3639344262",0,"0,268852459",0,"0,2196721311",0,"0,1180327869",0,"0,04590163934",0,"0,01967213115",0,"0,5333333333","0,5035393853","0,06032810186","-0,1013971732"
306,"1,07",0,"0,5196078431",0,"0,4248366013",0,"0,362745098",0,"0,2679738562",0,"0,2189542484",0,"0,1176470588",0,"0,04575163399",0,"0,01960784314",0,"0,5166666667","0,5040817004","0,05545389192","-0,004874209936"
307,"3,88",0,"0,5179153094",0,"0,4234527687",0,"0,3615635179",0,"0,2671009772",0,"0,2182410423",0,"0,1172638436",0,"0,04560260586",0,"0,01954397394",0,"0,5166666667","0,5040817004","0,0542623654","-0,00119152652"
308,"2,33",1,"0,5194805195",1,"0,4253246753",1,"0,3636363636",1,"0,2694805195",0,"0,2175324675",0,"0,1168831169",0,"0,04545454545",0,"0,01948051948",1,"0,5","0,5040817004","0,03851138554","-0,01575097986"
309,"2,05",1,"0,5210355987",1,"0,427184466",0,"0,3624595469",0,"0,2686084142",0,"0,216828479",0,"0,1165048544",0,"0,04530744337",0,"0,01941747573",1,"0,5166666667","0,5035393853","0,02559484304","-0,0129165425"
310,"9,12",1,"0,5225806452",0,"0,4258064516",0,"0,3612903226",0,"0,2677419355",0,"0,2161290323",0,"0,1161290323",0,"0,04516129032",0,"0,01935483871",1,"0,5166666667","0,5035393853","0,03326175087","0,007666907826"
311,"1,19",1,"0,5241157556",1,"0,4276527331",1,"0,3633440514",1,"0,270096463",1,"0,2186495177",0,"0,115755627",0,"0,04501607717",0,"0,0192926045",1,"0,5166666667","0,5035393853","0,03278192655","-0,0004798243192"
312,"1,38",0,"0,5224358974",0,"0,4262820513",0,"0,3621794872",0,"0,2692307692",0,"0,2179487179",0,"0,1153846154",0,"0,04487179487",0,"0,01923076923",0,"0,5166666667","0,5040817004","0,04163523246","0,008853305911"
313,"2,83",0,"0,5207667732",0,"0,4249201278",0,"0,3610223642",0,"0,268370607",0,"0,2172523962",0,"0,1150159744",0,"0,0447284345",0,"0,01916932907",0,"0,5","0,5040817004","0,04163523246",0
314,"1,49",1,"0,5222929936",1,"0,4267515924",1,"0,3630573248",0,"0,2675159236",0,"0,2165605096",0,"0,1146496815",0,"0,04458598726",0,"0,01910828025",1,"0,4833333333","0,5040817004","0,03240963531","-0,009225597146"
315,"2,16",0,"0,5206349206",0,"0,4253968254",0,"0,3619047619",0,"0,2666666667",0,"0,2158730159",0,"0,1142857143",0,"0,04444444444",0,"0,01904761905",0,"0,5","0,5040817004","0,02364077793","-0,00876885738"
316,"3,09",1,"0,5221518987",1,"0,4272151899",0,"0,3607594937",0,"0,2658227848",0,"0,2151898734",0,"0,1139240506",0,"0,04430379747",0,"0,01898734177",1,"0,4833333333","0,5040817004","0,01565075067","-0,007990027261"
317,"5,75",1,"0,523659306",1,"0,429022082",1,"0,3627760252",0,"0,2649842271",0,"0,214511041",0,"0,1135646688",0,"0,04416403785",0,"0,01892744479",1,"0,5","0,5040817004","0,007180382439","-0,008470368235"
318,"1,07",1,"0,5251572327",1,"0,4308176101",1,"0,3647798742",1,"0,2672955975",0,"0,213836478",0,"0,1132075472",0,"0,04402515723",0,"0,01886792453",1,"0,5166666667","0,5035393853","-0,002774576865","-0,009954959303"
319,"1,7",0,"0,5235109718",0,"0,4294670846",0,"0,3636363636",0,"0,2664576803",0,"0,2131661442",0,"0,1128526646",0,"0,04388714734",0,"0,01880877743",0,"0,5166666667","0,5040817004","0,007180382439","0,009954959303"
320,"2,13",0,"0,521875",0,"0,428125",0,"0,3625",0,"0,265625",0,"0,2125",0,"0,1125",0,"0,04375",0,"0,01875",0,"0,5","0,5040817004","0,008881012188","0,00170062975"
321,"1,36",1,"0,523364486",1,"0,4299065421",0,"0,3613707165",0,"0,2647975078",0,"0,2118380062",0,"0,1121495327",0,"0,04361370717",0,"0,01869158879",1,"0,5","0,5040817004","0,0006200193552","-0,008260992833"
322,1,0,"0,5217391304",0,"0,4285714286",0,"0,3602484472",0,"0,2639751553",0,"0,2111801242",0,"0,1118012422",0,"0,04347826087",0,"0,01863354037",0,"0,5166666667","0,5040817004","0,0006200193552",0
323,"1,18",0,"0,520123839",0,"0,427244582",0,"0,3591331269",0,"0,2631578947",0,"0,2105263158",0,"0,1114551084",0,"0,04334365325",0,"0,01857585139",0,"0,5","0,5040817004","0,003053790684","0,002433771329"
324,"7,52",0,"0,5185185185",0,"0,4259259259",0,"0,3580246914",0,"0,262345679",0,"0,2098765432",0,"0,1111111111",0,"0,04320987654",0,"0,01851851852",0,"0,5","0,5040817004","0,01325354726","0,01019975657"
325,"433,99",1,"0,52",1,"0,4276923077",1,"0,36",1,"0,2646153846",1,"0,2123076923",0,"0,1107692308",0,"0,04307692308",0,"0,01846153846",1,"0,5","0,5040817004","0,02483892012","0,01158537286"
326,"1,37",1,"0,5214723926",1,"0,4294478528",1,"0,3619631902",1,"0,2668711656",1,"0,2147239264",1,"0,1134969325",1,"0,04601226994",1,"0,02147239264",1,"0,5166666667","0,5035393853","0,01273268257","-0,01210623754"
327,"18,84",0,"0,5198776758",0,"0,4281345566",0,"0,3608562691",0,"0,2660550459",0,"0,2140672783",0,"0,1131498471",0,"0,04587155963",0,"0,02140672783",0,"0,5166666667","0,5040817004","0,02074361891","0,008010936334"
328,"1,26",1,"0,5213414634",1,"0,4298780488",1,"0,362804878",1,"0,2682926829",1,"0,2164634146",1,"0,1158536585",0,"0,04573170732",0,"0,02134146341",1,"0,5","0,5040817004","0,02074361891",0
329,"5,93",0,"0,5197568389",0,"0,4285714286",0,"0,3617021277",0,"0,2674772036",0,"0,2158054711",0,"0,1155015198",0,"0,04559270517",0,"0,02127659574",0,"0,5166666667","0,5040817004","0,02074361891",0
330,"6,56",1,"0,5212121212",1,"0,4303030303",1,"0,3636363636",1,"0,2696969697",1,"0,2181818182",0,"0,1151515152",0,"0,04545454545",0,"0,02121212121",1,"0,5166666667","0,5035393853","0,008927434892","-0,01181618401"
331,"1,51",1,"0,5226586103",1,"0,4320241692",1,"0,3655589124",1,"0,2719033233",1,"0,2205438066",0,"0,1148036254",0,"0,04531722054",0,"0,02114803625",1,"0,5333333333","0,5024529992","-0,05088981788","-0,05981725277"
332,"1,21",0,"0,5210843373",0,"0,4307228916",0,"0,3644578313",0,"0,2710843373",0,"0,2198795181",0,"0,1144578313",0,"0,04518072289",0,"0,02108433735",0,"0,55","0,5024529992","-0,1295609014","-0,07867108357"
333,"3,2",0,"0,5195195195",0,"0,4294294294",0,"0,3633633634",0,"0,2702702703",0,"0,2192192192",0,"0,1141141141",0,"0,04504504505",0,"0,02102102102",0,"0,5333333333","0,5035393853","-0,1329207614","-0,003359859943"
334,"1,21",1,"0,5209580838",1,"0,4311377246",1,"0,3652694611",0,"0,2694610778",0,"0,2185628743",0,"0,1137724551",0,"0,04491017964",0,"0,02095808383",1,"0,5333333333","0,5024529992","-0,1791308426","-0,04621008121"
335,1,0,"0,5194029851",0,"0,4298507463",0,"0,3641791045",0,"0,2686567164",0,"0,2179104478",0,"0,1134328358",0,"0,0447761194",0,"0,02089552239",0,"0,5333333333","0,5035393853","-0,1798615225","-0,0007306798718"
336,"1,96",0,"0,5178571429",0,"0,4285714286",0,"0,3630952381",0,"0,2678571429",0,"0,2172619048",0,"0,1130952381",0,"0,04464285714",0,"0,02083333333",0,"0,5166666667","0,5040817004","-0,1708609288","0,009000593677"
337,"5,42",1,"0,5192878338",0,"0,4272997033",0,"0,3620178042",0,"0,2670623145",0,"0,2166172107",0,"0,1127596439",0,"0,04451038576",0,"0,02077151335",0,"0,5","0,5040817004","-0,1718861601","-0,001025231261"
338,"1,46",1,"0,5207100592",1,"0,4289940828",1,"0,3639053254",1,"0,2692307692",0,"0,2159763314",0,"0,1124260355",0,"0,04437869822",0,"0,02071005917",1,"0,4833333333","0,5040817004","-0,1794240213","-0,007537861228"
339,"1,74",0,"0,5191740413",0,"0,4277286136",0,"0,3628318584",0,"0,2684365782",0,"0,215339233",0,"0,1120943953",0,"0,04424778761",0,"0,02064896755",0,"0,5","0,5040817004","-0,188014449","-0,008590427724"
340,"1,17",0,"0,5176470588",0,"0,4264705882",0,"0,3617647059",0,"0,2676470588",0,"0,2147058824",0,"0,1117647059",0,"0,04411764706",0,"0,02058823529",0,"0,5","0,5040817004","-0,188014449",0
341,"1,44",0,"0,5161290323",0,"0,4252199413",0,"0,3607038123",0,"0,2668621701",0,"0,2140762463",0,"0,1114369501",0,"0,04398826979",0,"0,02052785924",0,"0,4833333333","0,5035393853","-0,17226756","0,01574688896"
342,"3,25",0,"0,514619883",0,"0,4239766082",0,"0,3596491228",0,"0,2660818713",0,"0,2134502924",0,"0,1111111111",0,"0,04385964912",0,"0,02046783626",0,"0,4666666667","0,5024529992","-0,0912462172","0,08102134285"
343,"10,21",1,"0,5160349854",1,"0,4256559767",1,"0,361516035",0,"0,2653061224",0,"0,2128279883",0,"0,110787172",0,"0,04373177843",0,"0,02040816327",1,"0,4666666667","0,5035393853","-0,08693193635","0,00431428085"
344,"17,84",1,"0,5174418605",1,"0,4273255814",1,"0,363372093",1,"0,2674418605",1,"0,2151162791",1,"0,113372093",0,"0,04360465116",0,"0,02034883721",1,"0,4666666667","0,5035393853","-0,08693193635",0
345,"7,01",1,"0,5188405797",1,"0,4289855072",1,"0,3652173913",1,"0,2695652174",1,"0,2173913043",1,"0,115942029",0,"0,04347826087",0,"0,02028985507",1,"0,4833333333","0,5040817004","-0,1657315951","-0,07879965874"
346,"54,48",1,"0,5202312139",1,"0,4306358382",1,"0,3670520231",1,"0,2716763006",1,"0,2196531792",0,"0,1156069364",0,"0,04335260116",0,"0,02023121387",1,"0,4833333333","0,5040817004","-0,2930108177","-0,1272792226"
347,"15,72",1,"0,5216138329",1,"0,4322766571",1,"0,3688760807",1,"0,2737752161",1,"0,2219020173",1,"0,1181556196",1,"0,04610951009",1,"0,02305475504",1,"0,4833333333","0,5040817004","-0,4493854304","-0,1563746127"
348,"3,21",1,"0,5229885057",1,"0,433908046",1,"0,3706896552",1,"0,275862069",1,"0,224137931",1,"0,1206896552",0,"0,04597701149",0,"0,02298850575",1,"0,4833333333","0,5040817004","-0,485079572","-0,0356941416"
349,"2,34",1,"0,5243553009",1,"0,435530086",1,"0,3724928367",0,"0,2750716332",0,"0,223495702",0,"0,1203438395",0,"0,04584527221",0,"0,0229226361",1,"0,4833333333","0,5040817004","-0,485079572",0
350,"2,6",1,"0,5257142857",1,"0,4371428571",0,"0,3714285714",0,"0,2742857143",0,"0,2228571429",0,"0,12",0,"0,04571428571",0,"0,02285714286",1,"0,5","0,5040817004","-0,485079572",0
351,"1,25",1,"0,5270655271",1,"0,4387464387",0,"0,3703703704",0,"0,2735042735",0,"0,2222222222",0,"0,1196581197",0,"0,04558404558",0,"0,02279202279",1,"0,5166666667","0,5035393853","-0,48519885","-0,0001192779828"
352,"2,53",0,"0,5255681818",0,"0,4375",0,"0,3693181818",0,"0,2727272727",0,"0,2215909091",0,"0,1193181818",0,"0,04545454545",0,"0,02272727273",0,"0,5166666667","0,5040817004","-0,4725627049","0,0126361451"
353,"1,2",1,"0,5269121813",1,"0,4390934844",0,"0,3682719547",0,"0,2719546742",0,"0,2209631728",0,"0,11898017",0,"0,04532577904",0,"0,02266288952",1,"0,5","0,5040817004","-0,4725627049",0
354,"1,7",0,"0,5254237288",0,"0,4378531073",0,"0,3672316384",0,"0,2711864407",0,"0,2203389831",0,"0,1186440678",0,"0,04519774011",0,"0,02259887006",0,"0,5166666667","0,5040817004","-0,4725627049",0
355,"1,38",0,"0,523943662",0,"0,4366197183",0,"0,3661971831",0,"0,2704225352",0,"0,2197183099",0,"0,1183098592",0,"0,04507042254",0,"0,02253521127",0,"0,5166666667","0,5040817004","-0,4725627049",0
356,"2,12",0,"0,5224719101",0,"0,4353932584",0,"0,3651685393",0,"0,2696629213",0,"0,2191011236",0,"0,1179775281",0,"0,04494382022",0,"0,02247191011",0,"0,5","0,5040817004","-0,4725627049",0
357,"1,58",1,"0,5238095238",0,"0,4341736695",0,"0,3641456583",0,"0,268907563",0,"0,218487395",0,"0,1176470588",0,"0,04481792717",0,"0,02240896359",1,"0,5","0,5040817004","-0,4725627049",0
358,"1,05",0,"0,5223463687",0,"0,4329608939",0,"0,3631284916",0,"0,2681564246",0,"0,217877095",0,"0,1173184358",0,"0,04469273743",0,"0,02234636872",0,"0,5166666667","0,5040817004","-0,4634251688","0,00913753611"
359,"1,19",0,"0,5208913649",0,"0,4317548747",0,"0,3621169916",0,"0,2674094708",0,"0,217270195",0,"0,1169916435",0,"0,04456824513",0,"0,02228412256",0,"0,5","0,5040817004","-0,4634251688",0
360,"1,26",0,"0,5194444444",0,"0,4305555556",0,"0,3611111111",0,"0,2666666667",0,"0,2166666667",0,"0,1166666667",0,"0,04444444444",0,"0,02222222222",0,"0,4833333333","0,5035393853","-0,4468141205","0,01661104829"
361,"1,43",0,"0,5180055402",0,"0,4293628809",0,"0,3601108033",0,"0,2659279778",0,"0,216066482",0,"0,1163434903",0,"0,04432132964",0,"0,02216066482",0,"0,4833333333","0,5035393853","-0,4309023673","0,01591175325"
362,"3,94",0,"0,5165745856",0,"0,4281767956",0,"0,3591160221",0,"0,2651933702",0,"0,2154696133",0,"0,1160220994",0,"0,04419889503",0,"0,02209944751",0,"0,4666666667","0,5024529992","-0,2858104015","0,1450919658"
363,"1,09",1,"0,5179063361",1,"0,4297520661",1,"0,3608815427",1,"0,2672176309",0,"0,2148760331",0,"0,1157024793",0,"0,04407713499",0,"0,02203856749",1,"0,4666666667","0,5035393853","-0,190283691","0,09552671053"
364,"1,21",0,"0,5164835165",0,"0,4285714286",0,"0,3598901099",0,"0,2664835165",0,"0,2142857143",0,"0,1153846154",0,"0,04395604396",0,"0,02197802198",0,"0,4833333333","0,5035393853","-0,1724230736","0,01786061737"
365,"5,24",0,"0,5150684932",0,"0,4273972603",0,"0,3589041096",0,"0,2657534247",0,"0,2136986301",0,"0,1150684932",0,"0,04383561644",0,"0,02191780822",0,"0,4666666667","0,5024529992","-0,02168368423","0,1507393893"
366,"1,08",1,"0,5163934426",1,"0,4289617486",1,"0,3606557377",1,"0,2677595628",0,"0,2131147541",0,"0,1147540984",0,"0,04371584699",0,"0,0218579235",1,"0,4666666667","0,5035393853","0,00448481099","0,02616849523"
367,"18,04",0,"0,514986376",0,"0,4277929155",0,"0,3596730245",0,"0,2670299728",0,"0,2125340599",0,"0,1144414169",0,"0,04359673025",0,"0,02179836512",0,"0,4833333333","0,5035393853","0,002720488789","-0,001764322202"
368,"2,23",1,"0,5163043478",1,"0,4293478261",1,"0,3614130435",1,"0,2690217391",1,"0,214673913",1,"0,1168478261",0,"0,04347826087",0,"0,02173913043",1,"0,4833333333","0,5040817004","-0,01535070346","-0,01807119225"
369,"1,01",1,"0,5176151762",1,"0,4308943089",0,"0,3604336043",0,"0,2682926829",0,"0,2140921409",0,"0,1165311653",0,"0,0433604336",0,"0,0216802168",1,"0,4833333333","0,5040817004","-0,02424423649","-0,008893533029"
370,"63,02",0,"0,5162162162",0,"0,4297297297",0,"0,3594594595",0,"0,2675675676",0,"0,2135135135",0,"0,1162162162",0,"0,04324324324",0,"0,02162162162",0,"0,4833333333","0,5035393853","-0,01179388906","0,01245034743"
371,"1,33",1,"0,5175202156",1,"0,4312668464",1,"0,3611859838",1,"0,269541779",1,"0,2156334232",1,"0,1185983827",1,"0,04582210243",1,"0,02425876011",1,"0,4666666667","0,5035393853","0,006807894722","0,01860178378"
372,"1,01",0,"0,5161290323",0,"0,4301075269",0,"0,3602150538",0,"0,2688172043",0,"0,2150537634",0,"0,1182795699",0,"0,04569892473",0,"0,02419354839",0,"0,4666666667","0,5024529992","0,07581442548","0,06900653076"
373,"2,17",0,"0,5147453083",0,"0,4289544236",0,"0,3592493298",0,"0,2680965147",0,"0,2144772118",0,"0,1179624665",0,"0,04557640751",0,"0,02412868633",0,"0,4666666667","0,5024529992","0,1190115653","0,04319713981"
374,"4,66",1,"0,5160427807",1,"0,4304812834",0,"0,3582887701",0,"0,2673796791",0,"0,2139037433",0,"0,1176470588",0,"0,04545454545",0,"0,02406417112",1,"0,4666666667","0,5035393853","0,1229489704","0,003937405118"
375,"1,62",1,"0,5173333333",1,"0,432",1,"0,36",1,"0,2693333333",0,"0,2133333333",0,"0,1173333333",0,"0,04533333333",0,"0,024",1,"0,4666666667","0,5035393853","0,1355832218","0,01263425138"
376,"1,06",0,"0,5159574468",0,"0,4308510638",0,"0,3590425532",0,"0,2686170213",0,"0,2127659574",0,"0,1170212766",0,"0,04521276596",0,"0,02393617021",0,"0,4833333333","0,5035393853","0,1361404792","0,0005572574404"
377,1,0,"0,5145888594",0,"0,4297082228",0,"0,3580901857",0,"0,2679045093",0,"0,2122015915",0,"0,1167108753",0,"0,0450928382",0,"0,02387267905",0,"0,4666666667","0,5024529992","0,1848082653","0,04866778611"
378,"1,08",0,"0,5132275132",0,"0,4285714286",0,"0,3571428571",0,"0,2671957672",0,"0,2116402116",0,"0,1164021164",0,"0,04497354497",0,"0,02380952381",0,"0,45","0,5008190014","0,2895924008","0,1047841355"
379,"1,43",0,"0,5118733509",0,"0,4274406332",0,"0,3562005277",0,"0,2664907652",0,"0,2110817942",0,"0,1160949868",0,"0,04485488127",0,"0,02374670185",0,"0,4333333333","0,4986320084","0,4298300104","0,1402376096"
380,"8,74",0,"0,5105263158",0,"0,4263157895",0,"0,3552631579",0,"0,2657894737",0,"0,2105263158",0,"0,1157894737",0,"0,04473684211",0,"0,02368421053",0,"0,4333333333","0,4986320084","0,5086249365","0,07879492613"
381,"2,18",1,"0,5118110236",1,"0,4278215223",1,"0,3569553806",1,"0,2677165354",1,"0,2125984252",0,"0,1154855643",0,"0,04461942257",0,"0,02362204724",1,"0,4333333333","0,5008190014","0,5487674843","0,04014254779"
382,"1,38",1,"0,5130890052",1,"0,4293193717",0,"0,3560209424",0,"0,2670157068",0,"0,2120418848",0,"0,1151832461",0,"0,0445026178",0,"0,02356020942",1,"0,4333333333","0,5008190014","0,5813662934","0,03259880912"
